Time,J01_9264_1,J01_9264_1,J01_9264_1,J01_9377_1,J01_9377_1,J01_9377_1,J01_9046_1,J01_9046_1,J01_9046_1
1/5/2022 0:00,40,36.2,3.02,,,,18.2,0.16,0.001
1/6/2022 0:00,40.1,36.1,2.99,,,,18.2,0.16,0.001
1/7/2022 0:00,40.3,35.9,2.76,,,,18.2,0.17,0.001
1/8/2022 0:00,40.1,36.1,3.29,,,,18.2,0.17,0.001
1/9/2022 0:00,40.2,36,2.84,,,,18.2,0.16,0.001
1/10/2022 0:00,40,36.1,3,,,,18.1,0.21,0.001
1/11/2022 0:00,40.2,36,2.88,,,,18.2,0.2,0.001
1/12/2022 0:00,40.4,35.8,2.75,,,,18.1,0.22,0.002
1/13/2022 0:00,40.7,35.5,2.48,,,,18.1,0.2,0.001
1/14/2022 0:00,40.7,35.5,2.49,,,,18.1,0.2,0.001
1/15/2022 0:00,40.9,35.3,2.25,21.6,0.38,0.002,18.2,0.18,0.001
1/16/2022 0:00,41.1,35.1,2.16,,,,18.2,0.17,0.001
1/17/2022 0:00,41.1,35.1,2.12,21.6,0.42,0.002,18.1,0.22,0.002
1/18/2022 0:00,41.1,35.1,2.11,21.6,0.42,0.003,18.1,0.2,0.001
1/19/2022 0:00,41,35.2,2.21,21.6,0.42,0.002,18,0.32,0.005
1/20/2022 0:00,40.8,35.4,2.35,21.6,0.39,0.002,18.1,0.29,0.004
1/21/2022 0:00,40.4,35.8,2.69,21.6,0.37,0.002,18,0.34,0.005
1/22/2022 0:00,40.1,36.1,2.95,21.7,0.33,0.001,18.1,0.26,0.003
1/23/2022 0:00,40.3,35.9,2.78,21.7,0.31,0.001,18.1,0.27,0.003
1/24/2022 0:00,40.5,35.7,2.62,21.6,0.37,0.002,18,0.31,0.004
1/25/2022 0:00,42.3,33.9,1.59,21.7,0.3,0.002,18,0.32,0.004
1/26/2022 0:00,44.2,32,0.456,21.6,0.38,0.002,18.1,0.28,0.003
1/27/2022 0:00,44.1,32.1,0.49,21.6,0.35,0.002,18.1,0.26,0.002
1/28/2022 0:00,44.2,32,0.478,21.6,0.43,0.004,18,0.37,0.008
1/29/2022 0:00,44.1,32,0.483,21.5,0.45,0.004,18,0.31,0.004
1/30/2022 0:00,44.1,32.1,0.488,21.6,0.4,0.007,18.1,0.25,0.003
1/31/2022 0:00,43.8,32.4,0.6,21.6,0.35,0.003,18.1,0.24,0.002
2/1/2022 0:00,44,32.2,0.54,21.6,0.37,0.004,18.2,0.2,0.002
2/2/2022 0:00,43.8,32.4,0.629,21.6,0.44,0.004,18.1,0.22,0.002
2/3/2022 0:00,43.6,32.5,0.671,21.5,0.49,0.007,18.2,0.18,0.001
2/4/2022 0:00,43.8,32.4,0.624,21.6,0.39,0.003,18.1,0.22,0.002
2/5/2022 0:00,43.7,32.5,0.643,21.5,0.44,0.005,18.1,0.22,0.002
2/6/2022 0:00,44,32.2,0.547,21.5,0.48,0.006,18.1,0.25,0.002
2/7/2022 0:00,43.8,32.4,0.607,21.5,0.46,0.005,18.1,0.27,0.003
2/8/2022 0:00,43.9,32.3,0.578,21.5,0.45,0.006,18.1,0.28,0.003
2/9/2022 0:00,43.7,32.5,0.682,21.6,0.42,0.006,18.1,0.28,0.003
2/10/2022 0:00,43.8,32.4,0.596,21.6,0.4,0.005,18.1,0.24,0.002
2/11/2022 0:00,44,32.2,0.539,21.6,0.4,0.003,18,0.33,0.005
2/12/2022 0:00,44.1,32.1,0.511,21.6,0.39,0.003,18,0.34,0.005
2/13/2022 0:00,44.2,32,0.467,21.6,0.38,0.002,18,0.3,0.004
2/14/2022 0:00,43.8,32.4,0.608,21.6,0.34,0.002,18,0.31,0.004
2/15/2022 0:00,41.5,34.7,2.71,21.4,0.55,0.042,17.9,0.47,0.03
2/16/2022 0:00,43.6,32.6,0.696,21.6,0.41,0.003,18.1,0.29,0.004
2/17/2022 0:00,43.9,32.3,0.589,21.6,0.43,0.003,18.1,0.26,0.004
2/18/2022 0:00,44.1,32.1,0.497,21.6,0.38,0.002,18.1,0.29,0.004
2/19/2022 0:00,44.1,32,0.483,21.6,0.38,0.002,18.1,0.26,0.002
2/20/2022 0:00,44,32.2,0.532,21.6,0.37,0.002,18.1,0.29,0.004
2/21/2022 0:00,43.7,32.5,0.643,21.6,0.4,0.002,18.1,0.3,0.004
2/22/2022 0:00,42.7,33.5,1.26,21.5,0.45,0.005,18,0.38,0.011
2/23/2022 0:00,42.7,33.5,1.31,21.6,0.43,0.005,18,0.3,0.007
2/24/2022 0:00,44,32.2,0.546,21.6,0.39,0.002,18.2,0.17,0.001
2/25/2022 0:00,43.9,32.3,0.559,21.6,0.37,0.002,18.1,0.22,0.002
2/26/2022 0:00,44,32.2,0.526,21.6,0.37,0.002,18.1,0.28,0.003
2/27/2022 0:00,44,32.2,0.526,21.6,0.38,0.002,18.1,0.23,0.002
2/28/2022 0:00,43.8,32.3,0.591,21.7,0.33,0.002,18.1,0.29,0.003
3/1/2022 0:00,43.8,32.4,0.603,21.6,0.35,0.001,18.1,0.23,0.002
3/2/2022 0:00,43.8,32.4,0.604,21.6,0.35,0.002,18.1,0.25,0.002
3/3/2022 0:00,43.7,32.5,0.665,21.6,0.4,0.002,18.2,0.19,0.001
3/4/2022 0:00,43.3,32.9,0.846,21.6,0.42,0.003,18.1,0.24,0.002
3/5/2022 0:00,43.7,32.4,0.629,21.6,0.39,0.002,18.1,0.21,0.001
3/6/2022 0:00,43.8,32.4,0.614,21.6,0.39,0.002,18.2,0.17,0.001
3/7/2022 0:00,43.4,32.8,0.79,21.6,0.38,0.002,18.1,0.2,0.001
3/8/2022 0:00,43.6,32.5,0.671,21.7,0.33,0.002,18.2,0.18,0.001
3/9/2022 0:00,43.4,32.7,0.753,21.6,0.34,0.001,18.1,0.3,0.003
3/10/2022 0:00,43.3,32.9,0.831,21.6,0.38,0.002,18.1,0.25,0.003
3/11/2022 0:00,43.4,32.7,0.754,21.7,0.32,0.002,18.1,0.27,0.003
3/12/2022 0:00,43.5,32.7,0.735,21.7,0.31,0.001,18.2,0.19,0.003
3/13/2022 0:00,43.4,32.8,0.788,21.6,0.35,0.002,18.1,0.21,0.002
3/14/2022 0:00,43.1,33.1,0.929,21.6,0.36,0.002,18.1,0.26,0.003
3/15/2022 0:00,43.1,33.1,0.908,21.6,0.37,0.002,18.2,0.17,0.002
3/16/2022 0:00,42.9,33.3,1.03,21.6,0.41,0.003,18.1,0.25,0.003
3/17/2022 0:00,42.6,33.6,1.16,21.6,0.35,0.002,18,0.31,0.004
3/18/2022 0:00,42.6,33.6,1.15,21.7,0.31,0.002,18.1,0.23,0.002
3/19/2022 0:00,42.4,33.8,1.54,21.6,0.36,0.007,18,0.32,0.011
3/20/2022 0:00,40.8,35.4,3.09,21.5,0.45,0.01,18.1,0.27,0.011
3/21/2022 0:00,42.4,33.8,1.27,21.6,0.36,0.002,18.1,0.27,0.003
3/22/2022 0:00,42.5,33.7,1.24,21.7,0.32,0.002,18.1,0.25,0.002
3/23/2022 0:00,42.4,33.8,1.3,21.7,0.26,0.001,18.1,0.25,0.002
3/24/2022 0:00,42.2,34,1.39,21.7,0.28,0.001,18.1,0.23,0.002
3/25/2022 0:00,42.3,33.9,1.35,21.7,0.29,0.001,18.1,0.29,0.003
3/26/2022 0:00,42.2,34,1.41,21.7,0.28,0.001,18.1,0.27,0.003
3/27/2022 0:00,42.1,34.1,1.46,21.7,0.28,0.001,18.1,0.21,0.002
3/28/2022 0:00,35.1,41.1,13.7,20.7,1.29,0.374,17.6,0.74,0.09
3/29/2022 0:00,38.8,37.4,4.6,21.6,0.43,0.003,18,0.37,0.006
3/30/2022 0:00,41.5,34.7,1.86,21.6,0.41,0.002,18.1,0.2,0.001
3/31/2022 0:00,41.6,34.5,1.74,21.6,0.4,0.002,18.1,0.22,0.001
4/1/2022 0:00,41.3,34.9,2.12,21.6,0.37,0.002,18.1,0.22,0.002
4/2/2022 0:00,41.6,34.6,1.78,21.6,0.37,0.002,18.1,0.23,0.002
4/3/2022 0:00,41.6,34.6,1.79,21.6,0.37,0.002,18.1,0.23,0.002
4/4/2022 0:00,41.6,34.6,1.78,21.6,0.34,0.002,18.1,0.26,0.003
4/5/2022 0:00,41.6,34.6,1.76,21.7,0.28,0.001,18.1,0.27,0.003
4/6/2022 0:00,41.5,34.7,1.81,21.7,0.31,0.005,18,0.38,0.006
4/7/2022 0:00,41.4,34.8,1.88,21.5,0.44,0.008,18,0.32,0.004
4/8/2022 0:00,41.4,34.7,1.88,21.7,0.3,0.004,18.1,0.3,0.004
4/9/2022 0:00,41.5,34.7,1.85,22.1,-0.08,0.004,18.1,0.29,0.004
4/10/2022 0:00,41.3,34.9,1.98,21.7,0.32,0.003,18.1,0.27,0.003
4/11/2022 0:00,41.2,35,2.08,21.7,0.29,0.005,18.1,0.27,0.003
4/12/2022 0:00,41.2,35,2.03,21.5,0.47,0.006,18,0.3,0.004
4/13/2022 0:00,41.2,35,2.08,21.7,0.29,0.008,18.1,0.27,0.003
4/14/2022 0:00,41.1,35.1,2.13,21.4,0.55,0.01,18.1,0.3,0.004
4/15/2022 0:00,41,35.2,2.21,21.6,0.43,0.007,18,0.32,0.004
4/16/2022 0:00,40.9,35.3,2.27,21.4,0.56,0.01,17.9,0.41,0.007
4/17/2022 0:00,40.9,35.3,2.31,21.5,0.5,0.008,18,0.33,0.004
4/18/2022 0:00,40.8,35.4,2.39,21.4,0.54,0.009,18,0.31,0.004
4/19/2022 0:00,40.7,35.5,2.42,21.5,0.48,0.007,18.1,0.25,0.003
4/20/2022 0:00,40.6,35.6,2.49,21.4,0.56,0.009,18.1,0.28,0.003
4/21/2022 0:00,40.6,35.6,2.54,21.4,0.54,0.01,18.2,0.2,0.001
4/22/2022 0:00,38.1,38.1,6.13,21.2,0.78,0.048,18,0.39,0.019
4/23/2022 0:00,40.5,35.7,2.64,21.3,0.71,0.015,18.1,0.27,0.004
4/24/2022 0:00,40.3,35.8,2.73,21.3,0.71,0.015,18.1,0.24,0.003
4/25/2022 0:00,40.2,36,2.82,21.3,0.68,0.013,18.1,0.29,0.003
4/26/2022 0:00,40.2,36,2.88,21.4,0.63,0.011,18.1,0.26,0.003
4/27/2022 0:00,39.9,36.3,3.08,21.4,0.63,0.011,18.1,0.3,0.004
4/28/2022 0:00,39.9,36.3,3.12,21.3,0.65,0.012,18.1,0.26,0.003
4/29/2022 0:00,40,36.2,3.06,21.3,0.68,0.013,18.1,0.24,0.003
4/30/2022 0:00,40,36.2,3.05,21.4,0.56,0.009,18.1,0.24,0.002
5/1/2022 0:00,39.9,36.3,3.15,21.3,0.64,0.011,18.1,0.26,0.003
5/2/2022 0:00,39.8,36.4,3.24,21.3,0.68,0.013,18.1,0.27,0.003
5/3/2022 0:00,39.8,36.4,3.23,21.3,0.68,0.015,18.1,0.29,0.004
5/4/2022 0:00,39.8,36.4,3.25,21.4,0.63,0.012,18.1,0.3,0.004
5/5/2022 0:00,39.6,36.6,3.38,21.3,0.65,0.012,18.2,0.2,0.002
5/6/2022 0:00,39.7,36.5,3.34,21.3,0.64,0.012,18.1,0.25,0.003
5/7/2022 0:00,39.5,36.7,3.51,21.4,0.58,0.009,18.1,0.28,0.003
5/8/2022 0:00,39.5,36.7,3.5,21.3,0.64,0.011,18,0.3,0.003
5/9/2022 0:00,39.4,36.8,3.61,21.3,0.7,0.014,18.1,0.29,0.004
5/10/2022 0:00,39.4,36.8,3.56,21.3,0.71,0.016,18.1,0.27,0.004
5/11/2022 0:00,39.4,36.8,3.57,21.3,0.71,0.016,18.1,0.24,0.003
5/12/2022 0:00,39.4,36.8,3.62,21.4,0.63,0.011,18.1,0.2,0.002
5/13/2022 0:00,39.3,36.9,3.65,21.4,0.55,0.008,18.1,0.25,0.003
5/14/2022 0:00,39.3,36.9,3.68,21.4,0.54,0.007,18,0.32,0.005
5/15/2022 0:00,39.3,36.9,3.71,21.4,0.61,0.01,18.1,0.21,0.003
5/16/2022 0:00,39.2,37,3.83,21.4,0.6,0.011,18.1,0.26,0.004
5/17/2022 0:00,39.1,37.1,3.85,21.4,0.63,0.011,18.1,0.23,0.002
5/18/2022 0:00,39.2,37,3.81,21.4,0.61,0.011,18.1,0.24,0.003
5/19/2022 0:00,39,37.2,3.96,21.5,0.47,0.008,18.1,0.23,0.002
5/20/2022 0:00,38.9,37.3,4.14,21.8,0.24,0.005,18.1,0.29,0.003
5/21/2022 0:00,39,37.2,4.04,21.9,0.05,0.006,18.1,0.28,0.003
5/22/2022 0:00,39.1,37.1,3.92,21.9,0.05,0.005,18.1,0.26,0.003
5/23/2022 0:00,38.9,37.3,4.06,21.6,0.42,0.008,18.1,0.22,0.002
5/24/2022 0:00,38.9,37.3,4.06,21.7,0.33,0.005,18.2,0.18,0.002
5/25/2022 0:00,38.9,37.3,4.09,21.8,0.18,0.015,18.1,0.23,0.003
5/26/2022 0:00,38.7,37.4,4.26,22,-0.05,0.022,18.1,0.21,0.002
5/27/2022 0:00,38.8,37.4,4.18,22.4,-0.45,0.014,18.1,0.27,0.003
5/28/2022 0:00,38.7,37.4,4.26,23.5,-1.51,0.012,18.1,0.26,0.002
5/29/2022 0:00,38.8,37.4,4.24,21.4,0.54,0.022,18.2,0.16,0.001
5/30/2022 0:00,38.7,37.5,4.28,21.5,0.48,0.02,18.1,0.23,0.002
5/31/2022 0:00,38.7,37.5,4.3,21.6,0.43,0.006,18.2,0.18,0.002
6/1/2022 0:00,38.7,37.5,4.3,21.7,0.32,0.005,18.1,0.22,0.002
6/2/2022 0:00,38.6,37.6,4.37,21.7,0.24,0.007,18.2,0.19,0.002
6/3/2022 0:00,38.7,37.5,4.33,21.4,0.55,0.009,18.1,0.2,0.002
6/4/2022 0:00,38.6,37.6,4.38,21.6,0.36,0.005,18.1,0.2,0.002
6/5/2022 0:00,38.6,37.6,4.4,21.8,0.2,0.004,18.2,0.19,0.002
6/6/2022 0:00,38.4,37.7,4.58,21.6,0.42,0.009,18.1,0.2,0.002
6/7/2022 0:00,38.5,37.7,4.49,21.5,0.5,0.008,18.1,0.22,0.003
6/8/2022 0:00,38.5,37.7,4.5,21.6,0.38,0.006,18.2,0.19,0.002
6/9/2022 0:00,38.4,37.8,4.65,22.1,-0.12,0.007,18.2,0.2,0.002
6/10/2022 0:00,38.5,37.7,4.54,21.6,0.4,0.007,18.1,0.21,0.003
6/11/2022 0:00,38.5,37.7,4.54,21.5,0.5,0.006,18.1,0.2,0.003
6/12/2022 0:00,38.5,37.7,4.55,21.6,0.4,0.005,18.2,0.19,0.002
6/13/2022 0:00,38.2,38,4.84,21.4,0.54,0.007,18.1,0.27,0.003
6/14/2022 0:00,38.4,37.8,4.67,21.4,0.62,0.01,18.2,0.18,0.002
6/15/2022 0:00,38.4,37.8,4.67,21.4,0.58,0.01,18.1,0.23,0.003
6/16/2022 0:00,38.2,38,4.86,21.4,0.55,0.009,18.1,0.22,0.002
6/17/2022 0:00,38.2,38,4.83,21.4,0.61,0.01,18.1,0.24,0.002
6/18/2022 0:00,38.1,38.1,5.02,21.4,0.59,0.009,18.2,0.17,0.002
6/19/2022 0:00,38.2,38,4.83,21.4,0.54,0.008,18.1,0.21,0.002
6/20/2022 0:00,38.1,38.1,5,21.4,0.61,0.01,18.1,0.28,0.003
6/21/2022 0:00,38,38.2,5.11,21.4,0.57,0.009,18.1,0.22,0.003
6/22/2022 0:00,37.6,38.6,5.54,21.4,0.59,0.01,18.1,0.25,0.004
6/23/2022 0:00,37.7,38.5,5.42,21.4,0.6,0.01,18.2,0.16,0.001
6/24/2022 0:00,37.7,38.5,5.51,21.6,0.39,0.007,18.1,0.23,0.003
6/25/2022 0:00,37.6,38.6,5.56,21.4,0.57,0.008,18.1,0.25,0.003
6/26/2022 0:00,37.7,38.5,5.46,21.4,0.6,0.01,18.2,0.17,0.001
6/27/2022 0:00,37.6,38.6,5.57,21.4,0.63,0.011,18.1,0.21,0.002
6/28/2022 0:00,37.8,38.4,5.32,21.5,0.51,0.009,18.1,0.22,0.002
6/29/2022 0:00,37.9,38.3,5.19,21.5,0.5,0.009,18.1,0.23,0.003
6/30/2022 0:00,37.8,38.4,5.35,21.4,0.59,0.009,18.2,0.17,0.002
7/1/2022 0:00,37.9,38.3,5.21,21.5,0.53,0.008,18.1,0.21,0.002
7/2/2022 0:00,37.9,38.3,5.27,21.4,0.54,0.007,18.2,0.2,0.002
7/3/2022 0:00,37.9,38.3,5.2,21.4,0.58,0.008,18.2,0.17,0.002
7/4/2022 0:00,37.8,38.4,5.31,21.3,0.67,0.013,18.1,0.24,0.003
7/5/2022 0:00,37.9,38.3,5.22,21.4,0.58,0.009,18,0.31,0.006
7/6/2022 0:00,37.9,38.3,5.16,21.4,0.62,0.011,18.1,0.21,0.002
7/7/2022 0:00,37.9,38.3,5.22,21.4,0.6,0.011,18.2,0.19,0.002
7/8/2022 0:00,37.9,38.3,5.21,21.4,0.6,0.011,18.1,0.22,0.003
7/9/2022 0:00,37.9,38.3,5.24,21.4,0.62,0.01,18.2,0.15,0.002
7/10/2022 0:00,37.9,38.3,5.17,21.7,0.31,0.011,18.1,0.2,0.002
7/11/2022 0:00,37.8,38.4,5.34,21.8,0.21,0.013,18.1,0.22,0.002
7/12/2022 0:00,37.8,38.4,5.28,21.5,0.44,0.013,18.1,0.26,0.003
7/13/2022 0:00,37.9,38.3,5.23,21.6,0.38,0.008,18.1,0.24,0.003
7/14/2022 0:00,37.7,38.5,5.43,21.6,0.34,0.008,18.2,0.19,0.002
7/15/2022 0:00,37.7,38.5,5.43,21.7,0.29,0.007,18.1,0.22,0.003
7/16/2022 0:00,37.6,38.6,5.53,21.5,0.53,0.019,18.1,0.24,0.003
7/17/2022 0:00,37.8,38.4,5.34,21.7,0.31,0.013,18.1,0.26,0.003
7/18/2022 0:00,37.7,38.5,5.5,21.7,0.32,0.024,18.1,0.22,0.002
7/19/2022 0:00,37.7,38.4,5.39,20.2,1.75,0.175,18.2,0.15,0.001
7/20/2022 0:00,37.8,38.3,5.27,22.3,-0.33,0.063,18.1,0.2,0.002
7/21/2022 0:00,37.7,38.5,5.49,21.5,0.46,0.082,18.2,0.18,0.002
7/22/2022 0:00,37.6,38.6,5.61,23.6,-1.63,0.018,18.1,0.25,0.003
7/23/2022 0:00,37.5,38.7,5.74,26.5,-4.55,0.014,18.2,0.17,0.002
7/24/2022 0:00,37.5,38.7,5.66,20.8,1.15,0.15,18.1,0.22,0.002
7/25/2022 0:00,37.4,38.8,5.84,21.2,0.75,0.058,18.1,0.22,0.002
7/26/2022 0:00,37.5,38.7,5.68,21.9,0.05,0.051,18.2,0.16,0.001
7/27/2022 0:00,37.5,38.7,5.71,21.3,0.65,0.085,18.2,0.19,0.002
7/28/2022 0:00,37.4,38.8,5.81,21.3,0.7,0.053,18.2,0.18,0.002
7/29/2022 0:00,37.4,38.8,5.77,20.9,1.06,0.049,18.2,0.2,0.002
7/30/2022 0:00,37.3,38.9,5.92,21.5,0.53,0.012,18.2,0.19,0.002
7/31/2022 0:00,36.5,39.7,7.33,21.3,0.64,0.048,18.1,0.27,0.005
