Time,J03_9368_2,J03_9368_2,J03_9368_2,J03_9368_1,J03_9368_1,J03_9368_1,J03_9215_3,J03_9215_3,J03_9215_3
and,236.34,231,262,236.34,231,262,236.34,231,262
Date,Mean,Mean,Mean,Mean,Mean,Mean,Mean,Mean,Mean
9/11/2022 0:00,48.9,0.36,0.006,40.1,-0.36,0,44,0.56,0.047
9/12/2022 0:00,48.9,0.32,0.004,40.1,-0.39,0,44,0.52,0.041
9/13/2022 0:00,48.9,0.34,0.005,40.1,-0.43,0,44,0.51,0.039
9/14/2022 0:00,48.9,0.32,0.004,40.2,-0.45,0,44,0.52,0.041
9/15/2022 0:00,49,0.27,0.002,40.1,-0.42,0,44,0.5,0.038
9/16/2022 0:00,49,0.25,0.002,40.1,-0.43,0,44.1,0.47,0.033
9/17/2022 0:00,49,0.29,0.003,40.1,-0.36,0,44,0.52,0.041
9/18/2022 0:00,49,0.29,0.003,40.1,-0.4,0,44,0.49,0.036
9/19/2022 0:00,49,0.25,0.002,40.1,-0.38,0,44,0.49,0.036
9/20/2022 0:00,49,0.26,0.002,40.1,-0.37,0,44,0.48,0.034
9/21/2022 0:00,49,0.23,0.002,40.1,-0.4,0,44.1,0.45,0.03
9/22/2022 0:00,49.1,0.17,0.001,40.1,-0.4,0,44.1,0.43,0.028
9/23/2022 0:00,49,0.2,0.001,40.1,-0.39,0,44.1,0.47,0.032
9/24/2022 0:00,49,0.23,0.002,40.1,-0.38,0,44,0.51,0.04
9/25/2022 0:00,49,0.21,0.001,40.1,-0.38,0,44,0.48,0.034
9/26/2022 0:00,49,0.25,0.002,40.1,-0.4,0,44,0.48,0.034
9/27/2022 0:00,49,0.23,0.002,40.1,-0.4,0,44,0.51,0.038
9/28/2022 0:00,49,0.29,0.004,40.1,-0.39,0,44,0.51,0.039
9/29/2022 0:00,48.9,0.34,0.005,40.1,-0.37,0,44,0.54,0.043
9/30/2022 0:00,48.9,0.32,0.004,40.1,-0.42,0,44,0.52,0.039
10/1/2022 0:00,48.9,0.3,0.003,40.1,-0.41,0,44,0.51,0.039
