Time,J01_9046_2,J01_9046_2,J01_9046_2,J01_9349_1,J01_9349_1,J01_9349_1,J01_10004_1,J01_10004_1,J01_10004_1
1/26/2022 0:00,33.8,-0.08,0,,,,82.6,3.88,0.088
1/27/2022 0:00,33.8,-0.08,0,,,,82.7,3.82,0.082
1/28/2022 0:00,33.9,-0.1,0,,,,82.8,3.7,0.064
1/29/2022 0:00,33.8,-0.09,0,,,,82.7,3.77,0.071
1/30/2022 0:00,33.8,-0.09,0,,,,82.6,3.88,0.085
1/31/2022 0:00,33.8,-0.06,0,,,,82.3,4.23,0.142
2/1/2022 0:00,33.8,-0.02,0,,,,82.5,4.02,0.106
2/2/2022 0:00,33.6,0.13,0.037,,,,82.5,4.01,0.105
2/3/2022 0:00,33.8,-0.07,0,,,,82.4,4.07,0.114
2/4/2022 0:00,33.8,-0.08,0,,,,82.6,3.93,0.097
2/5/2022 0:00,33.8,-0.07,0,,,,82.6,3.9,0.09
2/6/2022 0:00,33.7,0.05,0.016,,,,82.5,4,0.102
2/7/2022 0:00,33.8,-0.05,0,,,,82.4,4.11,0.129
2/8/2022 0:00,33.8,-0.04,0.001,,,,82.5,4.02,0.11
2/9/2022 0:00,33.8,-0.01,0,,,,82.2,4.26,0.149
2/10/2022 0:00,32.6,1.17,0.406,,,,82.2,4.35,0.172
2/11/2022 0:00,33.6,0.2,0.059,,,,82.3,4.25,0.152
2/12/2022 0:00,33.8,-0.01,0,,,,82.3,4.21,0.139
2/13/2022 0:00,33.8,0,0,,,,82.2,4.29,0.161
2/14/2022 0:00,33.8,0,0,,,,82.5,4.05,0.117
2/15/2022 0:00,33.7,0.06,0.084,,,,81.8,4.72,0.492
2/16/2022 0:00,33.7,0.01,0,,,,82.8,3.72,0.064
2/17/2022 0:00,33.7,0.02,0,,,,83,3.48,0.04
2/18/2022 0:00,33.8,0,0,,,,82.6,3.86,0.087
2/19/2022 0:00,33.7,0.02,0,,,,82.6,3.92,0.096
2/20/2022 0:00,33.7,0.02,0,,,,82.7,3.79,0.073
2/21/2022 0:00,33.7,0.03,0,,,,82.7,3.83,0.082
2/22/2022 0:00,33.7,0.04,0.003,,,,82.3,4.19,0.184
2/23/2022 0:00,33.8,-0.01,0.002,,,,82.4,4.08,0.178
2/24/2022 0:00,33.8,-0.02,0,,,,82.9,3.6,0.048
2/25/2022 0:00,33.8,0,0,,,,82.8,3.69,0.062
2/26/2022 0:00,33.7,0.01,0,,,,82.9,3.64,0.056
2/27/2022 0:00,33.7,0.01,0,,,,82.9,3.61,0.056
2/28/2022 0:00,33.7,0.02,0,,,,82.8,3.72,0.064
3/1/2022 0:00,33.7,0.02,0,,,,82.7,3.82,0.083
3/2/2022 0:00,33.7,0.03,0,,,,82.8,3.75,0.071
3/3/2022 0:00,33.7,0.08,0.015,,,,82.8,3.7,0.059
3/4/2022 0:00,33.8,-0.01,0,,,,82.7,3.78,0.073
3/5/2022 0:00,33.8,-0.01,0.003,,,,82.9,3.58,0.046
3/6/2022 0:00,33.7,0.01,0,,,,82.9,3.63,0.051
3/7/2022 0:00,33.8,0,0,,,,82.8,3.69,0.061
3/8/2022 0:00,33.8,-0.02,0,,,,82.8,3.65,0.06
3/9/2022 0:00,33.7,0.02,0,,,,82.7,3.84,0.077
3/10/2022 0:00,33.7,0.01,0,,,,82.7,3.82,0.076
3/11/2022 0:00,33.7,0.01,0,,,,82.8,3.74,0.067
3/12/2022 0:00,33.8,-0.02,0,,,,82.8,3.69,0.059
3/13/2022 0:00,33.8,-0.01,0,,,,82.7,3.85,0.078
3/14/2022 0:00,33.8,-0.04,0,,,,82.6,3.92,0.09
3/15/2022 0:00,33.8,-0.02,0,,,,82.5,3.99,0.1
3/16/2022 0:00,33.8,-0.01,0,,,,82.5,3.98,0.101
3/17/2022 0:00,33.8,-0.01,0,,,,82.5,3.99,0.103
3/18/2022 0:00,33.8,-0.02,0,,,,82.7,3.76,0.069
3/19/2022 0:00,33.7,0.05,0.004,,,,82.4,4.12,0.207
3/20/2022 0:00,33.7,0.03,0.011,,,,82.4,4.07,0.205
3/21/2022 0:00,33.8,-0.04,0,,,,82.8,3.71,0.062
3/22/2022 0:00,33.8,-0.02,0,,,,82.7,3.84,0.078
3/23/2022 0:00,33.8,-0.01,0,,,,82.5,3.97,0.094
3/24/2022 0:00,33.8,-0.01,0,,,,82.5,3.96,0.094
3/25/2022 0:00,33.8,-0.04,0,,,,82.5,3.96,0.094
3/26/2022 0:00,33.8,-0.04,0,,,,82.6,3.94,0.091
3/27/2022 0:00,33.8,-0.01,0,,,,82.6,3.88,0.082
3/28/2022 0:00,33.1,0.63,0.975,,,,79.4,7.12,3.35
3/29/2022 0:00,33.8,-0.03,0,,,,79.6,6.92,1.11
3/30/2022 0:00,33.8,0,0,,,,79.6,6.92,1.11
3/31/2022 0:00,33.7,0.02,0,,,,79.6,6.93,1.11
4/1/2022 0:00,33.7,0.01,0,,,,84.5,2.04,0.86
4/2/2022 0:00,33.8,-0.02,0,,,,91.6,-5.05,21.5
4/3/2022 0:00,33.8,-0.02,0,,,,30.1,56.4,174
4/4/2022 0:00,33.8,-0.01,0,,,,30,56.5,175
4/5/2022 0:00,33.8,-0.01,0,,,,38.2,48.3,139
4/6/2022 0:00,33.8,0,0,,,,65.1,21.4,24.1
4/7/2022 0:00,33.8,-0.03,0,,,,55.2,31.3,68.2
4/8/2022 0:00,33.8,-0.03,0,,,,28.3,58.2,188
4/9/2022 0:00,33.8,-0.01,0,,,,45.5,41,145
4/10/2022 0:00,33.7,0.02,0,,,,95.2,-8.69,0
4/11/2022 0:00,33.8,0,0,,,,82.6,3.91,30.5
4/12/2022 0:00,33.2,0.53,1.09,,,,37.6,48.9,136
4/13/2022 0:00,26.5,7.21,14,,,,32.8,53.7,160
4/14/2022 0:00,26.6,7.19,14,,,,40.8,45.7,120
4/15/2022 0:00,26.6,7.19,13.9,,,,33.2,53.4,158
4/16/2022 0:00,26.6,7.17,13.9,,,,28.8,57.7,180
4/17/2022 0:00,26.6,7.16,13.8,,,,12.8,73.7,259
4/18/2022 0:00,26.6,7.17,13.9,,,,34,52.5,207
4/19/2022 0:00,26.6,7.16,13.8,,,,96.3,-9.77,23.5
4/20/2022 0:00,26.6,7.19,14,,,,40.6,45.9,122
4/21/2022 0:00,26.6,7.17,13.9,,,,29.9,56.6,175
4/22/2022 0:00,26.6,7.12,13.7,,,,69.2,17.3,32.6
4/23/2022 0:00,26.6,7.18,13.9,,,,23.4,63.1,208
4/24/2022 0:00,26.5,7.23,14.1,,,,15.6,70.9,247
4/25/2022 0:00,26.5,7.27,14.3,,,,16.5,70,242
4/26/2022 0:00,26.6,7.2,14,,,,41.4,45.1,121
4/27/2022 0:00,26.6,7.18,13.9,,,,62.8,23.7,30.6
4/28/2022 0:00,26.6,7.17,13.8,,,,63.1,23.4,29.7
4/29/2022 0:00,26.6,7.16,13.8,,,,58.2,28.3,49.5
4/30/2022 0:00,26.6,7.18,13.9,,,,37.4,49.1,140
5/1/2022 0:00,26.6,7.18,13.9,,,,36.2,50.3,162
5/2/2022 0:00,26.6,7.17,13.9,,,,65.3,21.2,59.3
5/3/2022 0:00,26.6,7.16,13.8,,,,17.5,69,235
5/4/2022 0:00,26.6,7.15,13.8,,,,37.2,49.3,138
5/5/2022 0:00,26.6,7.16,13.8,,,,35.3,51.2,147
5/6/2022 0:00,26.6,7.17,13.9,,,,14.8,71.7,248
5/7/2022 0:00,26.6,7.19,14,,,,3.38,83.1,294
5/8/2022 0:00,26.6,7.18,13.9,,,,11.3,75.2,257
5/9/2022 0:00,26.6,7.13,13.7,,,,40.7,45.9,120
5/10/2022 0:00,26.6,7.18,13.9,,,,39,47.5,129
5/11/2022 0:00,26.6,7.2,14,,,,32.8,53.7,160
5/12/2022 0:00,26.5,7.24,14.1,,,,35.1,51.4,149
5/13/2022 0:00,26.5,7.24,14.2,,,,46,40.5,99.2
5/14/2022 0:00,26.5,7.26,14.2,,,,20.8,65.7,222
5/15/2022 0:00,26.6,7.2,14,,,,23.4,63.1,209
5/16/2022 0:00,26.6,7.17,13.9,,,,32.7,53.8,181
5/17/2022 0:00,26.6,7.19,14,,,,70.2,16.4,41
5/18/2022 0:00,30.7,3.04,5.46,,,,66.6,19.9,43.2
5/19/2022 0:00,33.4,0.35,0.013,41.9,,,82.6,3.89,0.084
5/20/2022 0:00,33.4,0.32,0.01,32.8,,,82.6,3.91,0.086
5/21/2022 0:00,33.4,0.31,0.009,33.7,,,82.6,3.9,0.085
5/22/2022 0:00,33.4,0.32,0.01,32.3,,,82.7,3.78,0.071
5/23/2022 0:00,33.4,0.34,0.011,31,,,82.6,3.87,0.08
5/24/2022 0:00,33.4,0.31,0.01,31,,,82.6,3.86,0.08
5/25/2022 0:00,33.4,0.31,0.01,31.4,,,82.6,3.89,0.087
5/26/2022 0:00,33.4,0.35,0.013,31.8,,,82.6,3.89,0.087
5/27/2022 0:00,33.5,0.29,0.008,33.8,,,82.7,3.85,0.08
5/28/2022 0:00,33.5,0.28,0.007,31.4,,,82.7,3.84,0.077
5/29/2022 0:00,33.4,0.33,0.012,30.7,,,82.6,3.88,0.084
5/30/2022 0:00,33.5,0.3,0.009,31.3,,,82.7,3.84,0.078
5/31/2022 0:00,33.4,0.3,0.011,31.5,,,82.7,3.84,0.078
6/1/2022 0:00,33.5,0.27,0.007,31.7,,,82.6,3.86,0.081
6/2/2022 0:00,33.4,0.32,0.011,31.5,,,82.6,3.87,0.083
6/3/2022 0:00,33.4,0.31,0.009,31.4,,,82.6,3.9,0.088
6/4/2022 0:00,33.4,0.32,0.01,32.3,,,82.7,3.82,0.075
6/5/2022 0:00,33.4,0.31,0.009,33.4,,,82.7,3.78,0.07
6/6/2022 0:00,33.4,0.31,0.01,31.9,,,82.7,3.81,0.076
6/7/2022 0:00,33.4,0.33,0.011,31.6,,,82.7,3.84,0.077
6/8/2022 0:00,33.4,0.32,0.011,32.5,,,82.6,3.91,0.095
6/9/2022 0:00,33.5,0.29,0.008,39.3,,,82.7,3.77,0.069
6/10/2022 0:00,33.5,0.27,0.007,32.7,,,82.7,3.82,0.075
6/11/2022 0:00,33.5,0.25,0.006,43.2,,,82.7,3.81,0.075
6/12/2022 0:00,33.5,0.29,0.009,31.7,,,82.7,3.8,0.072
6/13/2022 0:00,33.4,0.31,0.009,30.6,,,82.6,3.86,0.08
6/14/2022 0:00,33.5,0.27,0.006,37.3,,,82.7,3.76,0.068
6/15/2022 0:00,33.4,0.34,0.012,31.4,,,82.7,3.8,0.072
6/16/2022 0:00,33.5,0.29,0.008,32,,,82.7,3.84,0.077
6/17/2022 0:00,33.5,0.29,0.008,31.5,,,82.7,3.8,0.072
6/18/2022 0:00,33.5,0.25,0.006,32.1,,,82.7,3.82,0.074
6/19/2022 0:00,33.6,0.19,0.004,31.7,,,82.7,3.76,0.069
6/20/2022 0:00,33.5,0.23,0.004,36.9,,,82.6,3.88,0.083
6/21/2022 0:00,33.5,0.29,0.008,32.3,,,82.3,4.17,1.11
6/22/2022 0:00,33.5,0.29,0.011,31.2,,,82.2,4.25,0.188
6/23/2022 0:00,33.5,0.26,0.005,35.5,,,82.5,4.01,0.103
6/24/2022 0:00,33.5,0.23,0.004,31.9,,,82.4,4.07,0.114
6/25/2022 0:00,33.6,0.19,0.003,31.8,,,82.5,4.04,0.108
6/26/2022 0:00,33.5,0.24,0.006,31.8,,,82.5,3.98,0.096
6/27/2022 0:00,33.5,0.23,0.005,31.9,,,82.5,4,0.1
6/28/2022 0:00,33.5,0.3,0.009,32.7,,,82.4,4.06,0.116
6/29/2022 0:00,33.5,0.28,0.009,33.1,,,82.3,4.21,0.151
6/30/2022 0:00,33.2,0.51,1.08,32.1,,,82.5,3.99,0.099
7/1/2022 0:00,33.5,0.28,0.007,33.6,,,82.5,3.98,0.098
7/2/2022 0:00,33.5,0.29,0.008,32.8,,,82.6,3.95,0.093
7/3/2022 0:00,33.4,0.35,0.013,33.2,,,82.5,4.04,0.107
7/4/2022 0:00,33.5,0.28,0.008,32.1,,,82.4,4.14,0.131
7/5/2022 0:00,33.5,0.28,0.008,32.9,,,82.5,4.05,0.112
7/6/2022 0:00,33.5,0.26,0.006,33.2,,,82.4,4.12,0.123
7/7/2022 0:00,33.5,0.3,0.01,32.9,,,82.4,4.15,0.127
7/8/2022 0:00,33.5,0.28,0.007,33.6,,,82.4,4.1,0.119
7/9/2022 0:00,33.5,0.27,0.006,33.4,,,82.4,4.13,0.124
7/10/2022 0:00,33.5,0.26,0.008,35.4,,,82.4,4.13,0.125
7/11/2022 0:00,33.5,0.25,0.006,34.5,,,82.3,4.16,0.128
7/12/2022 0:00,33.5,0.29,0.01,33.1,,,82.4,4.15,0.128
7/13/2022 0:00,33.5,0.27,0.006,33,,,82.4,4.1,0.133
7/14/2022 0:00,33.4,0.35,0.014,33.1,,,82.4,4.1,0.122
7/15/2022 0:00,33.5,0.28,0.007,34.6,,,82.3,4.17,0.131
7/16/2022 0:00,33.5,0.3,0.008,33.2,,,82.2,4.29,0.152
7/17/2022 0:00,33.4,0.32,0.011,33.2,,,82.4,4.09,0.118
7/18/2022 0:00,33.5,0.28,0.007,32.9,,,82.4,4.12,0.121
7/19/2022 0:00,33.5,0.25,0.005,33,,,82.3,4.16,0.127
7/20/2022 0:00,33.5,0.27,0.007,32.6,,,82.3,4.17,0.136
7/21/2022 0:00,33.5,0.27,0.007,32.6,,,82.4,4.11,0.119
7/22/2022 0:00,33.5,0.28,0.007,32.7,,,82.3,4.21,0.139
7/23/2022 0:00,33.5,0.29,0.008,32.7,,,82.3,4.22,0.138
7/24/2022 0:00,33.4,0.32,0.01,32.4,,,82.2,4.35,0.162
7/25/2022 0:00,33.4,0.33,0.011,32.4,,,82.3,4.25,0.146
7/26/2022 0:00,33.5,0.29,0.008,32.6,,,82.3,4.18,0.132
7/27/2022 0:00,33.5,0.26,0.006,32.5,,,82.2,4.27,0.149
7/28/2022 0:00,33.5,0.28,0.007,35,,,82.3,4.17,0.128
7/29/2022 0:00,33.5,0.28,0.007,32.5,,,82,4.47,0.192
7/30/2022 0:00,33.5,0.29,0.008,31.8,,,82.3,4.25,0.144
7/31/2022 0:00,33.5,0.3,0.009,33.3,,,82.3,4.19,0.133
8/1/2022 0:00,33.4,0.31,0.009,33.1,,,82.2,4.32,0.156
8/2/2022 0:00,33.5,0.27,0.006,33.6,,,82.1,4.37,0.17
8/3/2022 0:00,33.5,0.29,0.008,32.5,,,82.2,4.27,0.148
8/4/2022 0:00,33.5,0.28,0.007,32.4,,,82.2,4.26,0.144
8/5/2022 0:00,33.5,0.26,0.006,32.1,,,82.1,4.4,0.172
8/6/2022 0:00,33.5,0.24,0.004,33.2,,,82.1,4.39,0.167
8/7/2022 0:00,33.5,0.21,0.004,32.9,,,82.2,4.35,0.162
8/8/2022 0:00,33.5,0.28,0.008,32.2,,,82.2,4.32,0.161
8/9/2022 0:00,33.5,0.25,0.006,33.5,,,82.1,4.4,0.171
8/10/2022 0:00,33.5,0.25,0.006,33.3,,,82,4.45,0.185
8/11/2022 0:00,33.5,0.25,0.006,32.7,,,82.1,4.44,0.179
8/12/2022 0:00,33.5,0.25,0.005,32.7,,,82,4.48,0.188
8/13/2022 0:00,33.6,0.2,0.004,33.6,,,82,4.46,0.186
8/14/2022 0:00,33.5,0.23,0.007,34.9,,,81.8,4.71,0.242
8/15/2022 0:00,33.5,0.25,0.005,33.2,,,81.8,4.74,0.252
8/16/2022 0:00,33.5,0.27,0.008,34,,,81.9,4.59,0.212
8/17/2022 0:00,33.5,0.25,0.006,34.3,,,81.8,4.68,0.234
8/18/2022 0:00,33.5,0.26,0.006,33,,,81.8,4.66,0.226
8/19/2022 0:00,33.5,0.29,0.008,34.5,,,81.7,4.77,0.255
8/20/2022 0:00,33.4,0.32,0.01,35,,,81.8,4.7,0.237
8/21/2022 0:00,33.5,0.28,0.008,33.4,,,81.8,4.66,0.229
8/22/2022 0:00,33.5,0.29,0.007,34.5,,,81.2,5.25,0.474
8/23/2022 0:00,33.5,0.27,0.007,33.6,,,81.3,5.17,0.47
8/24/2022 0:00,33.4,0.31,0.01,33.4,,,81.3,5.19,0.462
8/25/2022 0:00,33.5,0.28,0.007,36,,,82.6,3.93,0.096
8/26/2022 0:00,33.5,0.28,0.007,34.1,,,82.4,4.07,0.119
8/27/2022 0:00,33.5,0.3,0.009,35,,,82.4,4.09,0.116
8/28/2022 0:00,33.5,0.28,0.008,33.2,,,82.5,4.02,0.108
8/29/2022 0:00,33.5,0.26,0.006,39.7,,,80.8,5.75,0.632
8/30/2022 0:00,33.5,0.23,0.005,32.4,,,81.7,4.83,0.395
8/31/2022 0:00,33.5,0.24,0.005,34.3,,,82.5,3.97,0.105
9/1/2022 0:00,33.5,0.23,0.005,32.8,,,82.6,3.91,0.092
9/2/2022 0:00,33.5,0.26,0.006,32.6,,,82.2,4.28,0.148
9/3/2022 0:00,33.5,0.29,0.014,33.4,,,82.3,4.21,0.154
9/4/2022 0:00,33.5,0.28,0.008,36.7,,,82.5,3.98,0.103
9/5/2022 0:00,33.5,0.28,0.008,33.1,,,82.5,4,0.102
9/6/2022 0:00,33.5,0.25,0.006,33.4,,,82.6,3.93,0.091
9/7/2022 0:00,33.5,0.25,0.005,32.5,,,82.5,3.97,0.096
9/8/2022 0:00,33.5,0.29,0.007,32.6,,,82.4,4.07,0.116
9/9/2022 0:00,33.3,0.42,0.039,27.3,,,81.8,4.68,0.335
9/10/2022 0:00,33.4,0.33,0.011,34.7,,,82.6,3.88,0.084
9/11/2022 0:00,33.4,0.36,0.022,33.7,,,82.3,4.2,0.213
9/12/2022 0:00,33.5,0.28,0.007,34.3,,,81.9,4.65,0.276
9/13/2022 0:00,33.5,0.29,0.008,38.1,,,81.9,4.63,0.269
9/14/2022 0:00,33.4,0.31,0.01,33.9,,,81.9,4.62,0.269
9/15/2022 0:00,33.5,0.24,0.005,33,,,81.8,4.73,0.302
9/16/2022 0:00,33.5,0.24,0.005,32.8,,,82,4.53,0.249
9/17/2022 0:00,33.5,0.28,0.007,34.1,,,82.7,3.83,0.077
9/18/2022 0:00,33.5,0.26,0.006,32.4,,,82.7,3.8,0.073
9/19/2022 0:00,33.5,0.26,0.006,34.3,,,82.7,3.82,0.076
9/20/2022 0:00,33.5,0.27,0.008,32.6,,,82.7,3.82,0.079
9/21/2022 0:00,33.5,0.24,0.005,32.3,,,82.7,3.82,0.083
9/22/2022 0:00,33.5,0.25,0.005,46.8,,,82.8,3.73,0.066
9/23/2022 0:00,33.5,0.27,0.006,51.2,,,82.7,3.76,0.071
9/24/2022 0:00,33.5,0.22,0.004,33.1,,,82.7,3.77,0.068
9/25/2022 0:00,33.6,0.17,0.002,36.3,,,82.7,3.79,0.07
9/26/2022 0:00,33.5,0.25,0.005,32.5,,,82.6,3.88,0.085
9/27/2022 0:00,33.5,0.24,0.005,32,,,82.7,3.79,0.073
9/28/2022 0:00,33.5,0.26,0.006,38.1,,,82.7,3.76,0.067
9/29/2022 0:00,33.4,0.31,0.009,32.2,,,82.7,3.78,0.073
