Time,J05_9800_2,J05_9800_2,J05_9800_2,J01_9008_1,J01_9008_1,J01_9008_1,J01_9131_1,J01_9131_1,J01_9131_1
1/31/2022 0:00,,,,84.5,3.42,0.341,87,0.63,0.019
2/1/2022 0:00,26.1,0.28,0.001,85.2,2.69,0.049,87,0.64,0.019
2/2/2022 0:00,26,0.38,0.001,85.2,2.72,0.058,87,0.59,0.017
2/3/2022 0:00,26.2,0.22,0.001,84.9,2.99,0.118,87,0.61,0.019
2/4/2022 0:00,26.3,0.13,0,84.7,3.21,0.19,87,0.62,0.019
2/5/2022 0:00,26.2,0.18,0,84.7,3.22,0.194,87,0.57,0.017
2/6/2022 0:00,26.1,0.25,0.001,84.9,3,0.146,87,0.61,0.018
2/7/2022 0:00,26.3,0.1,0,85.1,2.83,0.083,87,0.63,0.019
2/8/2022 0:00,26.4,-0.03,0,85,2.97,0.12,87,0.63,0.019
2/9/2022 0:00,26.5,-0.1,0,85,2.93,0.104,86.9,0.74,0.026
2/10/2022 0:00,26.8,-0.44,0,84.9,3.02,0.141,86.8,0.8,0.031
2/11/2022 0:00,26.3,0.08,0,85.1,2.87,0.092,87,0.67,0.022
2/12/2022 0:00,26,0.34,0.001,85,2.97,0.112,86.9,0.68,0.023
2/13/2022 0:00,26.2,0.17,0,84.9,2.98,0.117,87,0.64,0.021
2/14/2022 0:00,26,0.34,0.001,85.1,2.81,0.086,87,0.65,0.021
2/15/2022 0:00,25.7,0.64,0.039,84.9,2.99,0.155,86.7,0.91,0.051
2/16/2022 0:00,25.8,0.64,0.005,85.4,2.56,0.03,86.9,0.71,0.024
2/17/2022 0:00,25.8,0.56,0.004,85.4,2.49,0.028,87,0.61,0.019
2/18/2022 0:00,25.9,0.49,0.002,85.4,2.5,0.026,87,0.61,0.018
2/19/2022 0:00,26.1,0.32,0.001,85.4,2.57,0.036,87,0.63,0.019
2/20/2022 0:00,26.1,0.31,0,85.2,2.73,0.058,87,0.65,0.021
2/21/2022 0:00,26,0.43,0.001,85.2,2.7,0.051,86.9,0.73,0.024
2/22/2022 0:00,25.7,0.7,0.017,85.1,2.86,0.176,86.7,0.94,0.083
2/23/2022 0:00,25.3,1.05,0.043,84.9,3.03,0.528,86.4,1.25,0.294
2/24/2022 0:00,25.8,0.56,0.004,85.4,2.54,0.028,87,0.64,0.02
2/25/2022 0:00,26,0.42,0.002,85.4,2.57,0.031,87,0.62,0.019
2/26/2022 0:00,26,0.42,0.002,85.3,2.59,0.04,87,0.63,0.019
2/27/2022 0:00,26.1,0.3,0.001,85.4,2.5,0.029,87,0.62,0.019
2/28/2022 0:00,26,0.38,0.001,85.4,2.51,0.029,87,0.63,0.02
3/1/2022 0:00,26,0.37,0.002,85.4,2.52,0.031,87,0.65,0.02
3/2/2022 0:00,25.8,0.58,0.005,85.4,2.56,0.04,86.9,0.67,0.021
3/3/2022 0:00,25.8,0.61,0.006,85.2,2.74,0.058,86.9,0.71,0.023
3/4/2022 0:00,25.7,0.67,0.007,85.1,2.86,0.084,86.9,0.69,0.023
3/5/2022 0:00,26,0.42,0.002,85,2.88,0.087,86.9,0.73,0.025
3/6/2022 0:00,26,0.41,0.003,85.1,2.83,0.077,87,0.65,0.02
3/7/2022 0:00,25.9,0.46,0.003,85.1,2.83,0.083,87,0.64,0.02
3/8/2022 0:00,25.9,0.48,0.003,85.1,2.81,0.078,87,0.61,0.019
3/9/2022 0:00,25.7,0.73,0.008,85,2.94,0.103,87,0.66,0.021
3/10/2022 0:00,25.7,0.71,0.008,84.9,3.02,0.128,87,0.58,0.017
3/11/2022 0:00,25.8,0.62,0.006,85,2.96,0.117,87,0.6,0.018
3/12/2022 0:00,25.9,0.53,0.004,85.3,2.65,0.057,87,0.63,0.019
3/13/2022 0:00,25.8,0.57,0.004,85.2,2.69,0.05,87.1,0.56,0.016
3/14/2022 0:00,25.9,0.52,0.003,85,2.91,0.11,87,0.6,0.017
3/15/2022 0:00,25.9,0.54,0.004,84.9,3.03,0.139,87,0.63,0.019
3/16/2022 0:00,25.9,0.49,0.004,84.9,3.01,0.125,87,0.62,0.019
3/17/2022 0:00,25.9,0.53,0.004,85,2.95,0.119,87,0.66,0.021
3/18/2022 0:00,25.9,0.47,0.002,85,2.96,0.121,87,0.61,0.018
3/19/2022 0:00,25.5,0.87,0.066,84.6,3.37,0.731,86.6,1.04,0.252
3/20/2022 0:00,25.6,0.78,0.011,85.2,2.69,0.074,86.8,0.77,0.049
3/21/2022 0:00,25.7,0.71,0.007,85.4,2.54,0.029,87.1,0.54,0.015
3/22/2022 0:00,25.7,0.71,0.007,85.4,2.49,0.029,87,0.6,0.017
3/23/2022 0:00,25.7,0.71,0.008,85.4,2.55,0.032,87,0.64,0.019
3/24/2022 0:00,25.7,0.7,0.007,85.4,2.56,0.035,87,0.67,0.021
3/25/2022 0:00,25.7,0.69,0.007,85.3,2.67,0.049,87,0.67,0.021
3/26/2022 0:00,25.8,0.6,0.005,85.3,2.65,0.045,87,0.65,0.02
3/27/2022 0:00,25.9,0.5,0.003,85.2,2.69,0.049,87,0.65,0.019
3/28/2022 0:00,23.5,2.92,0.797,78.5,9.45,31.1,84.3,3.33,2.34
3/29/2022 0:00,25.3,1.05,0.03,84.8,3.15,0.263,86.7,0.94,0.09
3/30/2022 0:00,26,0.4,0.001,85.2,2.75,0.06,87,0.58,0.016
3/31/2022 0:00,25.8,0.57,0.004,85.1,2.8,0.078,87,0.61,0.017
4/1/2022 0:00,25.9,0.53,0.003,85.3,2.66,0.044,87.1,0.53,0.013
4/2/2022 0:00,25.8,0.62,0.004,85.2,2.72,0.053,87.1,0.57,0.015
4/3/2022 0:00,25.7,0.64,0.005,85.2,2.72,0.053,87,0.6,0.016
4/4/2022 0:00,25.8,0.58,0.004,85.2,2.7,0.051,87.1,0.52,0.014
4/5/2022 0:00,25.9,0.51,0.003,85.3,2.61,0.042,87.1,0.49,0.012
4/6/2022 0:00,25.9,0.53,0.004,85.4,2.55,0.045,87,0.58,0.016
4/7/2022 0:00,25.8,0.56,0.004,85.3,2.67,0.05,86.7,0.92,0.049
4/8/2022 0:00,25.9,0.49,0.003,85.3,2.6,0.043,87,0.64,0.02
4/9/2022 0:00,25.9,0.46,0.002,85.3,2.65,0.048,87,0.58,0.016
4/10/2022 0:00,25.8,0.59,0.005,85.2,2.74,0.059,87,0.63,0.018
4/11/2022 0:00,25.8,0.61,0.005,85.1,2.84,0.078,86.9,0.68,0.021
4/12/2022 0:00,25.8,0.56,0.004,85.1,2.84,0.079,87,0.6,0.017
4/13/2022 0:00,25.8,0.6,0.006,85,2.9,0.094,87.1,0.57,0.015
4/14/2022 0:00,25.8,0.55,0.005,84.9,2.99,0.121,87.1,0.57,0.016
4/15/2022 0:00,25.9,0.48,0.003,85.1,2.85,0.082,87.1,0.54,0.015
4/16/2022 0:00,26.1,0.3,0.001,85,2.9,0.091,87,0.64,0.022
4/17/2022 0:00,26,0.43,0.002,85,2.95,0.106,87.1,0.54,0.014
4/18/2022 0:00,25.9,0.53,0.004,85.1,2.81,0.08,87,0.59,0.017
4/19/2022 0:00,25.8,0.57,0.005,85.2,2.72,0.056,87,0.59,0.018
4/20/2022 0:00,25.7,0.66,0.007,85.2,2.68,0.048,87,0.64,0.019
4/21/2022 0:00,25.9,0.53,0.004,85.1,2.83,0.078,87,0.65,0.02
4/22/2022 0:00,25.4,1,0.08,85.1,2.84,0.314,86.6,1.04,0.163
4/23/2022 0:00,25.7,0.64,0.006,85.6,2.27,0.008,87.1,0.54,0.015
4/24/2022 0:00,25.8,0.63,0.006,85.7,2.23,0.01,87,0.62,0.018
4/25/2022 0:00,25.8,0.55,0.005,85.6,2.3,0.012,87,0.64,0.02
4/26/2022 0:00,26,0.35,0.003,85.6,2.37,0.018,87,0.58,0.018
4/27/2022 0:00,25.7,0.69,0.009,85.5,2.38,0.015,87,0.65,0.02
4/28/2022 0:00,25.7,0.68,0.008,85.5,2.45,0.018,87,0.64,0.019
4/29/2022 0:00,25.7,0.65,0.008,85.5,2.45,0.019,87.1,0.56,0.016
4/30/2022 0:00,25.9,0.5,0.003,85.5,2.47,0.025,87.1,0.55,0.015
5/1/2022 0:00,25.7,0.66,0.007,85.4,2.52,0.027,87,0.59,0.016
5/2/2022 0:00,25.7,0.72,0.008,85.4,2.56,0.031,87,0.61,0.018
5/3/2022 0:00,25.7,0.72,0.008,85.3,2.58,0.03,87,0.6,0.017
5/4/2022 0:00,26.6,-0.19,0.009,85.4,2.53,0.03,87.1,0.53,0.014
5/5/2022 0:00,25.7,0.71,0.009,85.3,2.58,0.037,87,0.59,0.017
5/6/2022 0:00,25.7,0.74,0.009,85.3,2.65,0.046,87,0.59,0.017
5/7/2022 0:00,25.9,0.51,0.003,85.3,2.6,0.035,87,0.62,0.017
5/8/2022 0:00,25.9,0.45,0.005,85.4,2.54,0.027,87,0.61,0.017
5/9/2022 0:00,25.9,0.52,0.003,85.3,2.63,0.041,87,0.61,0.017
5/10/2022 0:00,25.8,0.6,0.005,85.3,2.61,0.036,87,0.62,0.017
5/11/2022 0:00,25.8,0.64,0.006,85.2,2.69,0.054,87,0.58,0.016
5/12/2022 0:00,25.7,0.64,0.007,85.3,2.62,0.059,87.1,0.52,0.014
5/13/2022 0:00,25.9,0.49,0.004,85.4,2.57,0.049,87.1,0.52,0.014
5/14/2022 0:00,26,0.41,0.002,85.3,2.61,0.078,87.1,0.56,0.016
5/15/2022 0:00,25.8,0.62,0.006,85.2,2.72,0.087,87.1,0.54,0.014
5/16/2022 0:00,25.7,0.67,0.008,85,2.89,0.112,87,0.64,0.02
5/17/2022 0:00,25.6,0.76,0.01,85.3,2.62,0.038,87,0.64,0.019
5/18/2022 0:00,25.6,0.77,0.012,85.3,2.64,0.042,87,0.59,0.017
5/19/2022 0:00,25.4,0.98,0.018,85.3,2.67,0.05,87,0.65,0.02
5/20/2022 0:00,25.3,1.11,0.024,85.2,2.67,0.064,86.7,0.91,0.062
5/21/2022 0:00,25.5,0.9,0.013,85.4,2.5,0.024,87.1,0.56,0.015
5/22/2022 0:00,25.6,0.79,0.011,85.4,2.49,0.022,87.1,0.54,0.014
5/23/2022 0:00,25.6,0.77,0.011,85.4,2.51,0.023,87,0.62,0.018
5/24/2022 0:00,25.7,0.66,0.007,85.4,2.48,0.02,87,0.58,0.016
5/25/2022 0:00,25.6,0.75,0.009,85.4,2.52,0.027,87,0.62,0.018
5/26/2022 0:00,25.7,0.68,0.01,85.4,2.55,0.029,87,0.6,0.017
5/27/2022 0:00,25.8,0.62,0.007,85.2,2.69,0.049,87.1,0.57,0.015
5/28/2022 0:00,26.2,0.16,0.003,85.3,2.67,0.047,87,0.57,0.015
5/29/2022 0:00,25.8,0.57,0.005,85.4,2.56,0.032,87.1,0.56,0.014
5/30/2022 0:00,26.1,0.27,0.003,85.3,2.57,0.035,87.1,0.51,0.013
5/31/2022 0:00,25.9,0.45,0.003,85.3,2.6,0.036,87.2,0.46,0.011
6/1/2022 0:00,25.9,0.51,0.005,85.4,2.57,0.035,87.1,0.53,0.013
6/2/2022 0:00,25.7,0.68,0.008,85.4,2.56,0.031,87,0.58,0.015
6/3/2022 0:00,25.7,0.66,0.007,85.4,2.53,0.028,87.1,0.52,0.013
6/4/2022 0:00,26,0.37,0.001,85.4,2.52,0.025,87.1,0.52,0.013
6/5/2022 0:00,26,0.36,0.003,85.4,2.49,0.049,87.2,0.46,0.011
6/6/2022 0:00,26,0.43,0.003,85.4,2.49,0.026,87.1,0.47,0.011
6/7/2022 0:00,26.1,0.3,0.003,85.4,2.51,0.026,87.1,0.51,0.013
6/8/2022 0:00,25.9,0.45,0.007,85.4,2.57,0.064,87.1,0.5,0.013
6/9/2022 0:00,25.8,0.54,0.007,85.4,2.52,0.026,87.1,0.5,0.012
6/10/2022 0:00,25.9,0.45,0.005,85.4,2.49,0.027,87.1,0.49,0.012
6/11/2022 0:00,26,0.34,0.001,85.4,2.49,0.027,87.1,0.48,0.011
6/12/2022 0:00,25.9,0.49,0.004,85.4,2.56,0.031,87.1,0.52,0.013
6/13/2022 0:00,25.9,0.49,0.004,85.2,2.7,0.052,87.1,0.57,0.015
6/14/2022 0:00,26.1,0.31,0.004,85.4,2.55,0.03,87.2,0.41,0.01
6/15/2022 0:00,25.7,0.69,0.009,85.2,2.68,0.049,87.1,0.51,0.013
6/16/2022 0:00,25.8,0.61,0.008,85.2,2.68,0.047,87.1,0.52,0.014
6/17/2022 0:00,25.8,0.6,0.006,85.3,2.66,0.043,87.1,0.54,0.013
6/18/2022 0:00,26.1,0.31,0.002,85.3,2.67,0.046,87.1,0.49,0.011
6/19/2022 0:00,26.1,0.27,0.002,85.2,2.71,0.055,87.3,0.37,0.008
6/20/2022 0:00,26.1,0.33,0.002,85.2,2.69,0.06,87.1,0.53,0.013
6/21/2022 0:00,26.1,0.27,0.003,85.3,2.67,0.052,87.2,0.4,0.01
6/22/2022 0:00,26,0.42,0.008,85.1,2.87,0.11,87.1,0.53,0.014
6/23/2022 0:00,25.9,0.53,0.007,85.5,2.41,0.023,87,0.59,0.016
6/24/2022 0:00,25.9,0.51,0.005,85.5,2.4,0.024,87,0.58,0.016
6/25/2022 0:00,26,0.44,0.002,85.6,2.32,0.019,87,0.6,0.017
6/26/2022 0:00,25.9,0.45,0.004,85.6,2.36,0.024,87,0.62,0.018
6/27/2022 0:00,25.9,0.47,0.004,85.4,2.52,0.038,87,0.62,0.019
6/28/2022 0:00,26,0.37,0.004,85.4,2.51,0.066,87.1,0.53,0.014
6/29/2022 0:00,25.9,0.46,0.016,85.6,2.36,0.018,87.1,0.5,0.012
6/30/2022 0:00,26.2,0.2,0.002,85.5,2.46,0.033,87.2,0.44,0.011
7/1/2022 0:00,26.2,0.15,0.004,85.5,2.47,0.026,87.2,0.47,0.013
7/2/2022 0:00,26.1,0.27,0.001,85.4,2.48,0.022,87.1,0.52,0.014
7/3/2022 0:00,26,0.39,0.004,85,2.91,0.095,87,0.6,0.017
7/4/2022 0:00,25.9,0.45,0.004,84.9,3.06,0.134,87,0.61,0.017
7/5/2022 0:00,26,0.35,0.003,85.2,2.74,0.078,87.1,0.51,0.013
7/6/2022 0:00,25.9,0.53,0.008,85.3,2.58,0.036,87.1,0.56,0.016
7/7/2022 0:00,25.8,0.62,0.009,85.2,2.71,0.057,87.1,0.54,0.015
7/8/2022 0:00,25.8,0.61,0.008,85.4,2.5,0.024,87.1,0.53,0.016
7/9/2022 0:00,26.1,0.27,0.001,85.5,2.45,0.045,87.1,0.5,0.014
7/10/2022 0:00,26.2,0.17,0.003,85.5,2.38,0.017,87.2,0.46,0.013
7/11/2022 0:00,25.8,0.55,0.005,85.3,2.59,0.034,87,0.59,0.019
7/12/2022 0:00,26,0.42,0.004,85.3,2.6,0.035,87.1,0.55,0.015
7/13/2022 0:00,25.8,0.59,0.009,85.5,2.43,0.018,87.1,0.48,0.013
7/14/2022 0:00,25.7,0.67,0.011,85.4,2.5,0.021,87.1,0.54,0.014
7/15/2022 0:00,25.8,0.55,0.008,85.4,2.56,0.031,87.1,0.56,0.016
7/16/2022 0:00,26.1,0.3,0.001,85.4,2.48,0.021,87.1,0.53,0.015
7/17/2022 0:00,26.1,0.33,0.003,85.4,2.49,0.024,87.2,0.42,0.01
7/18/2022 0:00,26,0.41,0.005,85.5,2.38,0.017,87.2,0.39,0.01
7/19/2022 0:00,26.4,-0.05,0.002,85.6,2.36,0.019,87.2,0.45,0.015
7/20/2022 0:00,25.9,0.54,0.008,85.5,2.45,0.022,87.2,0.43,0.01
7/21/2022 0:00,25.7,0.65,0.01,85.4,2.52,0.032,87.3,0.36,0.008
7/22/2022 0:00,25.8,0.6,0.009,85.3,2.63,0.043,87.1,0.54,0.014
7/23/2022 0:00,25.8,0.58,0.034,85.3,2.6,0.035,87.1,0.5,0.012
7/24/2022 0:00,24.7,1.71,0.765,,,,87,0.62,0.025
7/25/2022 0:00,22.6,3.82,1.89,,,,87,0.65,0.023
7/26/2022 0:00,24.8,1.58,0.741,,,,87.1,0.52,0.016
7/27/2022 0:00,21.6,4.74,2.69,,,,87.2,0.46,0.012
7/28/2022 0:00,26.2,0.14,0.33,,,,87.1,0.49,0.012
7/29/2022 0:00,25.8,0.58,0.031,,,,87,0.59,0.021
7/30/2022 0:00,26.2,0.21,0.002,,,,87.1,0.53,0.014
7/31/2022 0:00,25.6,0.77,0.021,,,,86.9,0.77,0.125
8/1/2022 0:00,25.3,1.12,0.052,,,,87.2,0.46,0.011
8/2/2022 0:00,25.4,1.02,0.056,,,,87.2,0.42,0.009
8/3/2022 0:00,25.9,0.5,0.026,,,,87.1,0.52,0.013
8/4/2022 0:00,25.5,0.87,0.069,,,,87.1,0.48,0.012
8/5/2022 0:00,24.6,1.78,0.458,,,,87.2,0.43,0.01
8/6/2022 0:00,25.2,1.16,0.339,,,,87.1,0.49,0.012
8/7/2022 0:00,24.9,1.44,0.217,,,,87.3,0.35,0.007
8/8/2022 0:00,22.1,4.25,1.4,,,,87.2,0.41,0.009
8/9/2022 0:00,23.9,2.5,0.848,,,,87.2,0.43,0.01
8/10/2022 0:00,25,1.41,0.22,,,,87.1,0.49,0.013
8/11/2022 0:00,24.2,2.14,0.557,,,,87.1,0.49,0.012
8/12/2022 0:00,23.7,2.66,0.827,,,,87.1,0.5,0.012
8/13/2022 0:00,22.1,4.3,1.39,,,,87.2,0.39,0.008
8/14/2022 0:00,25.4,0.96,0.131,,,,87.3,0.33,0.006
8/15/2022 0:00,21.7,4.73,1.48,,,,87.1,0.52,0.013
8/16/2022 0:00,20.4,5.96,2.09,,,,87,0.58,0.016
8/17/2022 0:00,16.9,9.53,3.77,,,,87.1,0.53,0.014
8/18/2022 0:00,14.4,12,5.03,,,,87.2,0.47,0.011
8/19/2022 0:00,14.9,11.5,4.82,,,,87,0.59,0.021
8/20/2022 0:00,15.6,10.8,4.99,,,,87,0.58,0.016
8/21/2022 0:00,17.7,8.68,3.4,,,,87,0.58,0.015
8/22/2022 0:00,15.4,11,4.68,,,,87.1,0.53,0.015
8/23/2022 0:00,17.1,9.28,3.84,,,,87.1,0.49,0.012
8/24/2022 0:00,14,12.4,5.61,,,,87.2,0.45,0.011
8/25/2022 0:00,14.1,12.3,5.41,,,,87.3,0.35,0.008
8/26/2022 0:00,17,9.37,4.66,,,,87.2,0.42,0.01
8/27/2022 0:00,16.1,10.3,5.01,,,,87.1,0.51,0.013
8/28/2022 0:00,19.2,7.17,3.27,,,,87.2,0.44,0.009
8/29/2022 0:00,,,,,,,87.2,0.45,0.011
8/30/2022 0:00,18,8.35,3.65,,,,87.1,0.55,0.048
8/31/2022 0:00,19.4,6.95,3.4,,,,87,0.58,0.016
9/1/2022 0:00,20.1,6.32,2.86,,,,87.2,0.38,0.008
9/2/2022 0:00,,,,,,,87,0.63,0.019
9/3/2022 0:00,12.5,13.8,7.86,,,,86.9,0.77,0.027
9/4/2022 0:00,,,,,,,87.1,0.5,0.014
9/5/2022 0:00,13.2,13.2,7.8,,,,87.1,0.5,0.012
9/6/2022 0:00,,,,,,,87.2,0.41,0.011
9/7/2022 0:00,16.8,9.61,4.33,,,,87.1,0.54,0.014
