Time,J01_9066_2,J01_9066_2,J01_9066_2,J01_9066_1,J01_9066_1,J01_9066_1,J01_9273_1,J01_9273_1,J01_9273_1
11/21/2021 0:00,72.5,0.19,0.718,32.7,-0.02,0,0.115,,0
11/22/2021 0:00,72.5,0.18,0.006,32.6,0.05,0.002,0.121,,0
11/23/2021 0:00,72.4,0.23,0.086,32.6,0.13,0.004,0.127,,0
11/24/2021 0:00,72.3,0.34,0.341,32.6,0.04,0.001,0.124,,0
11/25/2021 0:00,72.4,0.25,1.44,32.7,-0.03,0.001,0.111,,0
11/26/2021 0:00,72.5,0.14,0.483,32.7,-0.04,0,0.127,,0
11/27/2021 0:00,72.3,0.3,0.87,32.8,-0.07,0,0.122,,0
11/28/2021 0:00,72.5,0.17,0.089,32.8,-0.07,0,0.12,,0
11/29/2021 0:00,72.5,0.17,0.165,32.7,-0.03,0,0.12,,0
11/30/2021 0:00,72.5,0.19,0.055,32.7,0.01,0.001,0.119,,0
12/1/2021 0:00,72.4,0.21,0.058,32.7,0.01,0.001,0.114,,0
12/2/2021 0:00,72.4,0.29,0.035,32.6,0.05,0.001,0.118,,0
12/3/2021 0:00,72.4,0.26,0.016,32.6,0.06,0.001,0.127,,0
12/4/2021 0:00,72.4,0.23,0.006,32.7,0.04,0.001,0.115,,0
12/5/2021 0:00,72.4,0.21,0,32.6,0.06,0.001,0.138,,0
12/6/2021 0:00,72.4,0.27,0.046,32.6,0.13,0.002,0.157,,0
12/7/2021 0:00,72.4,0.29,0.034,32.6,0.05,0.001,0.11,,0
12/8/2021 0:00,72.4,0.28,0.044,32.6,0.12,0.002,0.099,,0
12/9/2021 0:00,72,0.61,36.5,32.5,0.19,0.019,0.127,,0
12/10/2021 0:00,72.4,0.22,0.02,32.7,0.03,0.001,0.117,,0
12/11/2021 0:00,72.5,0.18,0.028,32.7,-0.02,0,0.117,,0
12/12/2021 0:00,72.5,0.19,0.026,32.7,-0.05,0,0.111,,0
12/13/2021 0:00,72.3,0.3,0.082,32.7,0.02,0.001,0.115,,0
12/14/2021 0:00,67.6,5.03,7380,29.3,3.37,3.72,0.33,,0.154
12/15/2021 0:00,72.2,0.41,1.36,,,,0.121,,0
12/16/2021 0:00,72.3,0.39,2.61,32.6,0.07,0.001,0.111,,0
12/17/2021 0:00,72.3,0.36,1.23,,,,0.108,,0
12/18/2021 0:00,72.4,0.23,0.18,32.7,-0.03,0,0.106,,0
12/19/2021 0:00,72.4,0.29,0.272,,,,0.106,,0
12/20/2021 0:00,72.4,0.28,0.043,,,,0.109,,0
12/21/2021 0:00,72.4,0.2,0.027,,,,0.109,,0
12/22/2021 0:00,72.4,0.29,0.093,,,,0.107,,0
12/23/2021 0:00,70,2.6,2300,,,,0.272,,0.055
12/24/2021 0:00,70.1,2.52,1400,,,,0.274,,0.042
12/25/2021 0:00,71.7,0.96,105,,,,0.202,,0.006
12/26/2021 0:00,71.2,1.41,1090,,,,0.187,,0.014
12/27/2021 0:00,71.6,1,212,,,,0.167,,0.008
12/28/2021 0:00,72.2,0.41,0.735,,,,0.121,,0
12/29/2021 0:00,71.1,1.57,411,,,,0.221,,0.013
12/30/2021 0:00,70.6,2.02,662,,,,0.275,,0.029
12/31/2021 0:00,72.1,0.51,1.99,,,,0.144,,0
1/1/2022 0:00,72.3,0.29,0.204,,,,0.12,,0
1/2/2022 0:00,72.4,0.21,0.07,,,,0.123,,0
1/3/2022 0:00,72.4,0.24,0.089,32.7,-0.04,0,0.119,,0
1/4/2022 0:00,72.4,0.24,0.056,32.8,-0.06,0,0.119,,0
1/5/2022 0:00,72.4,0.2,0.186,32.8,-0.06,0,0.122,,0
1/6/2022 0:00,72.4,0.22,0.075,,,,0.124,,0
1/7/2022 0:00,72.3,0.3,0.037,33.2,-0.46,0,0.124,,0
1/8/2022 0:00,72.4,0.29,0.115,33.2,-0.53,0,0.125,,0
1/9/2022 0:00,72.5,0.18,0.116,33.2,-0.5,0,0.122,,0
1/10/2022 0:00,72.4,0.22,0.028,33.2,-0.5,0,0.124,,0
1/11/2022 0:00,72.4,0.21,0.039,33.2,-0.53,0,0.126,,0
1/12/2022 0:00,72.4,0.24,0.117,33.2,-0.54,0,0.126,,0
1/13/2022 0:00,72.4,0.26,0.087,33.2,-0.54,0,0.128,,0
1/14/2022 0:00,72.4,0.28,0.316,33.2,-0.54,0,0.129,,0
1/15/2022 0:00,72.2,0.43,0.952,33.2,-0.54,0,0.137,,0
1/16/2022 0:00,72.2,0.41,0.658,33.2,-0.54,0,0.135,,0
1/17/2022 0:00,72.2,0.47,0.827,33.2,-0.53,0,0.135,,0
1/18/2022 0:00,72.2,0.46,0.881,33.2,-0.53,0,0.131,,0
1/19/2022 0:00,72.2,0.41,0.476,33.2,-0.53,0,0.127,,0
1/20/2022 0:00,72.3,0.33,1.17,33.3,-0.57,0,0.126,,0
1/21/2022 0:00,72.2,0.46,1.54,33.2,-0.53,0,0.128,,0
1/22/2022 0:00,72.2,0.43,1.76,33.2,-0.54,0,0.129,,0
1/23/2022 0:00,72.3,0.33,1.24,33.3,-0.57,0,0.127,,0
1/24/2022 0:00,72.3,0.31,0.699,33.3,-0.58,0,0.129,,0
1/25/2022 0:00,72.4,0.25,0.021,33,-0.33,0,0.134,,0
1/26/2022 0:00,72.4,0.23,0.096,32.6,0.14,0.003,0.141,,0
1/27/2022 0:00,72.4,0.24,0.321,32.5,0.14,0.003,0.13,,0
1/28/2022 0:00,72.4,0.22,0.443,32.6,0.09,0.002,0.129,,0
1/29/2022 0:00,72.4,0.22,0.04,32.7,0.03,0.001,0.125,,0
1/30/2022 0:00,72.4,0.28,0.419,32.7,0.02,0.001,0.125,,0
1/31/2022 0:00,72.4,0.28,0.036,32.6,0.05,0.001,0.126,,0
2/1/2022 0:00,72.3,0.29,0.089,32.5,0.14,0.003,0.128,,0
2/2/2022 0:00,72.3,0.3,0.551,32.4,0.28,0.011,0.131,,0
2/3/2022 0:00,72.4,0.26,0.184,32.5,0.18,0.004,0.119,,0
2/4/2022 0:00,72.4,0.22,0.632,32.5,0.17,0.004,0.115,,0
2/5/2022 0:00,72.4,0.21,0.591,32.5,0.16,0.003,0.116,,0
2/6/2022 0:00,72.4,0.24,0.851,32.5,0.17,0.004,0.121,,0
2/7/2022 0:00,72.4,0.2,0.476,32.5,0.17,0.004,0.12,,0
2/8/2022 0:00,72.4,0.24,0.034,32.5,0.19,0.004,0.128,,0
2/9/2022 0:00,72.3,0.36,2.46,40.3,-7.57,1.91,0.145,,0
2/10/2022 0:00,72.3,0.36,2.43,59.4,-26.7,0,0.146,,0
2/11/2022 0:00,72.4,0.24,0.174,63.1,-30.4,0,0.142,,0
2/12/2022 0:00,72.4,0.26,1.49,63,-30.3,0,0.116,,0
2/13/2022 0:00,72.4,0.21,0.018,63,-30.3,0,0.122,,0
2/14/2022 0:00,72.3,0.31,0.316,63.1,-30.4,0,0.121,,0
2/15/2022 0:00,72.1,0.58,22.6,63.1,-30.4,0,0.146,,0.003
2/16/2022 0:00,72.4,0.28,0.087,63.1,-30.4,0,0.13,,0
2/17/2022 0:00,72.4,0.22,0.45,62.8,-30.1,0,0.128,,0
2/18/2022 0:00,72.4,0.2,0.287,62.8,-30.1,0,0.123,,0
2/19/2022 0:00,72.4,0.21,0.162,63.1,-30.4,0,0.124,,0
2/20/2022 0:00,72.3,0.29,0.042,63.2,-30.5,0,0.128,,0
2/21/2022 0:00,72.3,0.34,0.186,63.1,-30.4,0,0.124,,0
2/22/2022 0:00,71.9,0.75,84.4,63.1,-30.4,0,0.15,,0.008
2/23/2022 0:00,71.7,0.94,180,62.8,-30.1,0,0.136,,0.003
2/24/2022 0:00,72.3,0.36,141,61.1,-28.4,0,0.113,,0
2/25/2022 0:00,72.4,0.27,0.373,61.7,-29,0,0.109,,0
2/26/2022 0:00,72.4,0.26,0.472,62.7,-30,0,0.111,,0
2/27/2022 0:00,72.4,0.21,0.482,62.9,-30.2,0,0.112,,0
2/28/2022 0:00,72.4,0.26,0.515,63,-30.3,0,0.113,,0
3/1/2022 0:00,72.4,0.23,0.65,63.1,-30.4,0,0.112,,0
3/2/2022 0:00,72.4,0.28,102,63.1,-30.4,0,0.115,,0
3/3/2022 0:00,72.3,0.36,2.89,63.2,-30.5,0,0.111,,0
3/4/2022 0:00,72.2,0.44,1.35,63.1,-30.4,0,0.11,,0
3/5/2022 0:00,72.3,0.33,0.061,62.9,-30.2,0,0.107,,0
3/6/2022 0:00,72.4,0.26,0.081,63,-30.3,0,0.105,,0
3/7/2022 0:00,72.4,0.2,0.43,52.4,-19.7,0.583,0.105,,0
3/8/2022 0:00,72.4,0.24,0.465,40.6,-7.91,1.23,0.105,,0
3/9/2022 0:00,72.3,0.31,0.196,63.8,-31.1,0,0.117,,0
3/10/2022 0:00,72.3,0.31,0.198,64,-31.3,0,0.112,,0
3/11/2022 0:00,72.4,0.27,0.737,62.9,-30.2,0,0.123,,0
3/12/2022 0:00,72.4,0.2,0.682,63.4,-30.7,0,0.12,,0
3/13/2022 0:00,72.4,0.25,0.103,64,-31.3,0,0.119,,0
3/14/2022 0:00,72.4,0.2,0.132,64.1,-31.4,0,0.109,,0
3/15/2022 0:00,72.4,0.23,0.234,64.1,-31.4,0,0.111,,0
3/16/2022 0:00,72.3,0.3,0.307,64.1,-31.4,0,0.115,,0
3/17/2022 0:00,72.5,0.18,0.41,64,-31.3,0,0.111,,0
3/18/2022 0:00,72.4,0.2,0.216,64.1,-31.4,0,0.11,,0
3/19/2022 0:00,72.1,0.53,97.5,64,-31.3,0,0.129,,0.015
3/20/2022 0:00,72.2,0.46,15.6,64,-31.3,0,0.101,,0
3/21/2022 0:00,72.4,0.24,0.107,64.1,-31.4,0,0.085,,0
3/22/2022 0:00,72.4,0.2,0.513,64.1,-31.4,0,0.093,,0
3/23/2022 0:00,72.4,0.22,1.04,64,-31.3,0,0.093,,0
3/24/2022 0:00,72.5,0.15,0,64.1,-31.5,0,0.101,,0
3/25/2022 0:00,72.5,0.18,0.051,64.1,-31.4,0,0.104,,0
3/26/2022 0:00,72.3,0.33,0.192,64.1,-31.4,0,0.104,,0
3/27/2022 0:00,72.4,0.26,0.032,64,-31.3,0,0.103,,0
3/28/2022 0:00,69.7,2.91,5000,60.2,-27.5,0.409,,,
3/29/2022 0:00,72.1,0.55,5.81,64,-31.3,0,0.096,,0
3/30/2022 0:00,72.3,0.39,0.273,64,-31.3,0,0.098,,0
3/31/2022 0:00,72.3,0.32,0.04,64,-31.3,0,0.103,,0
4/1/2022 0:00,72.3,0.36,2.13,64.1,-31.4,0,0.097,,0
4/2/2022 0:00,72.3,0.33,0.038,64,-31.3,0,0.097,,0
4/3/2022 0:00,72.2,0.39,0.214,64,-31.3,0,0.12,,0
4/4/2022 0:00,72.2,0.4,25.4,64.1,-31.4,0,0.126,,0
4/5/2022 0:00,72.3,0.33,0.249,64.1,-31.4,0,0.116,,0
4/6/2022 0:00,72.4,0.26,0.179,64.2,-31.5,0,0.111,,0
4/7/2022 0:00,72.4,0.27,1.84,63.7,-31,0,0.118,,0
4/8/2022 0:00,72.4,0.22,0.13,63.9,-31.2,0,0.135,,0
4/9/2022 0:00,72.3,0.33,0.232,64.1,-31.4,0,0.131,,0
4/10/2022 0:00,72.3,0.35,0.081,64.1,-31.4,0,0.134,,0
4/11/2022 0:00,72.3,0.36,0.132,64.1,-31.4,0,0.139,,0
4/12/2022 0:00,72.4,0.25,0.031,63.8,-31.1,0,0.129,,0
4/13/2022 0:00,72.4,0.26,0.063,63.5,-30.8,0,0.109,,0
4/14/2022 0:00,72.3,0.37,4.02,64,-31.3,0,0.122,,0
4/15/2022 0:00,72.3,0.31,0.108,64,-31.3,0,0.125,,0
4/16/2022 0:00,72.3,0.31,0.046,64,-31.3,0,0.115,,0
4/17/2022 0:00,72.3,0.29,0.096,64,-31.3,0,0.115,,0
4/18/2022 0:00,72.4,0.25,0.095,64.1,-31.4,0,0.13,,0
4/19/2022 0:00,72.3,0.32,0.271,64.1,-31.4,0,0.148,,0
4/20/2022 0:00,72.4,0.27,0.034,64,-31.4,0,0.137,,0
4/21/2022 0:00,72.4,0.28,0.07,64,-31.3,0,0.132,,0
4/22/2022 0:00,71.8,0.84,344,63.5,-30.8,0.05,0.133,,0.006
4/23/2022 0:00,72.4,0.25,0.139,64,-31.3,0,0.116,,0
4/24/2022 0:00,72.5,0.17,0.834,63.6,-30.9,0,0.111,,0
4/25/2022 0:00,72.5,0.14,0.924,63.7,-31,0,0.105,,0
4/26/2022 0:00,72.4,0.28,0.138,64.1,-31.4,0,0.102,,0
4/27/2022 0:00,72.4,0.27,0.054,64.1,-31.4,0,0.082,,0
4/28/2022 0:00,72.4,0.26,0.062,64.1,-31.4,0,0.094,,0
4/29/2022 0:00,72.4,0.26,0.017,61.2,-28.5,0,0.096,,0
4/30/2022 0:00,72.4,0.28,0.123,103,-70,0,0.095,,0
5/1/2022 0:00,72.3,0.32,0.092,103,-70.4,0,0.096,,0
5/2/2022 0:00,72.3,0.36,0.2,103,-70.4,0,0.089,,0
5/3/2022 0:00,72.3,0.32,0.054,103,-70.4,0,0.063,,0
5/4/2022 0:00,72.4,0.23,0.13,104,-71.4,0,0.09,,0
5/5/2022 0:00,72.5,0.19,0.009,104,-71.7,0,0.085,,0
5/6/2022 0:00,72.3,0.36,0.372,104,-71.7,0,0.087,,0
5/7/2022 0:00,72.3,0.33,0.137,104,-71.7,0,0.085,,0
5/8/2022 0:00,72.3,0.37,0.256,104,-71.7,0,0.082,,0
5/9/2022 0:00,72.3,0.32,0.153,99.9,-67.2,0,0.087,,0
5/10/2022 0:00,72.3,0.3,0.19,108,-75.5,0,0.088,,0
5/11/2022 0:00,72.4,0.26,0.053,97.2,-64.5,12.5,0.092,,0
5/12/2022 0:00,72.4,0.22,0.325,39.4,-6.67,38.3,0.086,,0
5/13/2022 0:00,72.4,0.24,1.24,78.1,-45.4,0,0.094,,0
5/14/2022 0:00,72.4,0.19,0.023,86.8,-54.1,0,0.092,,0
5/15/2022 0:00,72.3,0.31,0.303,64.8,-32.1,0,0.09,,0
5/16/2022 0:00,72.3,0.34,0.114,62,-29.3,0,0.089,,0
5/17/2022 0:00,72.3,0.35,0.145,61.5,-28.8,0,0.088,,0
5/18/2022 0:00,72.3,0.34,0.125,62.3,-29.6,0,0.086,,0
5/19/2022 0:00,72.3,0.34,0.033,62.4,-29.8,0,0.082,,0
5/20/2022 0:00,72.3,0.34,0.017,62.5,-29.8,0,0.095,,0
5/21/2022 0:00,72.3,0.34,0.038,62.5,-29.8,0,0.086,,0
5/22/2022 0:00,72.3,0.35,0.16,61.9,-29.2,0,0.08,,0
5/23/2022 0:00,72.3,0.33,0.095,61.8,-29.1,0,0.089,,0
5/24/2022 0:00,72.2,0.43,0.986,61.8,-29.1,0,0.096,,0
5/25/2022 0:00,72.3,0.33,0.13,61.8,-29.1,0,0.1,,0
5/26/2022 0:00,72.3,0.34,0.102,61.8,-29.1,0,0.095,,0
5/27/2022 0:00,72.3,0.37,0.17,61.8,-29.1,0,0.095,,0
5/28/2022 0:00,72.3,0.31,0.013,106,-73.3,0,0.096,,0
5/29/2022 0:00,72.3,0.36,1.8,108,-75.5,0,0.098,,0
5/30/2022 0:00,72.3,0.31,0.087,77.8,-45.1,0,0.1,,0
5/31/2022 0:00,72.3,0.3,0.124,96.9,-64.2,3.01,0.104,,0
6/1/2022 0:00,72.4,0.25,0.058,97.6,-64.9,0,0.102,,0
6/2/2022 0:00,72.4,0.29,0.091,95.8,-63.1,0,0.098,,0
6/3/2022 0:00,72.3,0.36,0.556,91.7,-59,0,0.1,,0
6/4/2022 0:00,72.3,0.37,0.777,73.4,-40.7,0,0.097,,0
6/5/2022 0:00,72.3,0.37,0.197,58.9,-26.2,10.2,0.095,,0
6/6/2022 0:00,72.3,0.32,0.07,107,-73.8,0.823,0.089,,0
6/7/2022 0:00,72.3,0.32,0.146,109,-76.8,0,0.095,,0
6/8/2022 0:00,72.3,0.31,0.14,96.3,-63.6,0,0.093,,0
6/9/2022 0:00,72.3,0.3,0.055,87.7,-55,0,0.091,,0
6/10/2022 0:00,72.3,0.35,0.422,87.7,-55,0,0.103,,0
6/11/2022 0:00,72.3,0.32,0.107,87.7,-55,0,0.097,,0
6/12/2022 0:00,72.3,0.38,0.365,87.7,-55,0,0.097,,0
6/13/2022 0:00,72.3,0.36,0.196,93.2,-60.5,0,0.07,,0
6/14/2022 0:00,72.3,0.34,0.172,112,-79.3,0,0.072,,0
6/15/2022 0:00,72.3,0.33,0.195,78.3,-45.6,0,0.074,,0
6/16/2022 0:00,72.3,0.36,0.222,115,-81.9,2.11,0.095,,0
6/17/2022 0:00,72.3,0.34,0.125,120,-87.5,0,0.099,,0
6/18/2022 0:00,72.3,0.3,4.05,118,-85.5,0,0.068,,0
6/19/2022 0:00,72.4,0.26,0.173,120,-87.4,0,0.073,,0
6/20/2022 0:00,72.4,0.29,0.139,70,-37.3,20.5,0.088,,0
6/21/2022 0:00,72.3,0.35,0.227,85.2,-52.5,14.6,0.101,,0
6/22/2022 0:00,72.2,0.47,17.1,48.2,-15.5,20.1,0.108,,0.009
6/23/2022 0:00,72.4,0.28,0.419,54.7,-22,0,0.077,,0
6/24/2022 0:00,72.4,0.26,0.066,101,-68.4,0,0.077,,0
6/25/2022 0:00,72.4,0.27,0.374,94.1,-61.4,0,0.076,,0
6/26/2022 0:00,72.5,0.19,0.161,20,12.7,40.8,0.075,,0
6/27/2022 0:00,72.4,0.22,0.086,95.5,-62.8,0,0.082,,0
6/28/2022 0:00,72.3,0.34,0.533,57,-24.3,22.6,0.096,,0
6/29/2022 0:00,72.3,0.35,0.228,92.2,-59.5,2.29,0.09,,0
6/30/2022 0:00,72.2,0.39,0.383,94.8,-62.1,0,0.089,,0
7/1/2022 0:00,72.3,0.38,0.727,60.2,-27.5,0,0.091,,0
7/2/2022 0:00,72.3,0.31,0.093,32.6,0.06,0.001,0.092,,0
7/3/2022 0:00,72.3,0.36,0.199,32.5,0.19,0.003,0.091,,0
7/4/2022 0:00,72.3,0.31,0.115,32.5,0.14,0.002,0.093,,0
7/5/2022 0:00,72.3,0.34,0.125,32.5,0.23,0.006,0.099,,0
7/6/2022 0:00,72.3,0.31,0.145,32.5,0.21,0.004,0.093,,0
7/7/2022 0:00,72.3,0.37,0.314,32.5,0.24,0.006,0.093,,0
7/8/2022 0:00,72.3,0.38,0.315,32.4,0.24,0.006,0.091,,0
7/9/2022 0:00,72.4,0.25,0.206,32.4,0.25,0.007,0.083,,0
7/10/2022 0:00,72.4,0.26,0.401,32.5,0.22,0.005,0.086,,0
7/11/2022 0:00,72.3,0.38,0.315,32.2,0.44,0.022,0.082,,0
7/12/2022 0:00,72.2,0.4,3.87,32.3,0.44,0.024,0.084,,0
7/13/2022 0:00,72.3,0.34,0.138,31.9,0.75,0.067,0.086,,0
7/14/2022 0:00,72.3,0.38,0.393,32.1,0.61,0.039,0.073,,0
7/15/2022 0:00,72.2,0.42,0.798,32.1,0.62,0.047,0.083,,0
7/16/2022 0:00,72.3,0.38,2.89,32.4,0.3,0.01,0.08,,0
7/17/2022 0:00,72.2,0.39,0.636,32.3,0.36,0.016,0.082,,0
7/18/2022 0:00,72.2,0.44,1.08,32.4,0.31,0.01,0.092,,0
7/19/2022 0:00,72.4,0.26,0.356,32.5,0.21,0.009,0.095,,0
7/20/2022 0:00,72.3,0.3,0.283,32.4,0.27,0.008,0.088,,0
7/21/2022 0:00,72.3,0.36,0.216,32.4,0.29,0.009,0.087,,0
7/22/2022 0:00,72.3,0.35,0.13,32.4,0.26,0.007,0.089,,0
7/23/2022 0:00,72.3,0.34,0.166,32.5,0.2,0.004,0.085,,0
7/24/2022 0:00,72.3,0.38,0.356,32.5,0.19,0.003,0.082,,0
7/25/2022 0:00,72.2,0.42,0.429,32.5,0.24,0.006,0.085,,0
7/26/2022 0:00,72.2,0.41,0.491,32.5,0.19,0.005,0.075,,0
7/27/2022 0:00,72.3,0.35,0.802,32.5,0.16,0.005,0.086,,0
7/28/2022 0:00,72.2,0.44,0.835,32.5,0.17,0.003,0.093,,0
7/29/2022 0:00,72.2,0.4,0.365,32.5,0.18,0.004,0.079,,0
7/30/2022 0:00,72.2,0.41,0.444,32.5,0.18,0.005,0.058,,0
7/31/2022 0:00,72,0.61,5.72,32.5,0.18,0.01,0.09,,0
8/1/2022 0:00,72,0.62,4.65,32.6,0.13,0.004,0.087,,0
8/2/2022 0:00,72.2,0.4,1.98,32.6,0.13,0.004,0.091,,0
8/3/2022 0:00,72.3,0.39,0.289,32.6,0.1,0.004,0.093,,0
8/4/2022 0:00,72.3,0.38,0.28,32.5,0.19,0.004,0.093,,0
8/5/2022 0:00,72.3,0.33,1.12,32.5,0.21,0.006,0.094,,0
8/6/2022 0:00,72.4,0.25,0.421,32.4,0.27,0.011,0.086,,0
8/7/2022 0:00,72.3,0.32,0.432,32.6,0.08,0.001,0.09,,0
8/8/2022 0:00,72.3,0.39,0.577,32.4,0.24,0.007,,,
8/9/2022 0:00,72.3,0.39,6.98,32.4,0.29,0.012,,,
8/10/2022 0:00,72.4,0.23,0.426,32.6,0.12,0.005,0.03,,0
8/11/2022 0:00,72.4,0.24,0.169,32.5,0.17,0.005,0.01,,0
8/12/2022 0:00,72.4,0.29,0.073,32.6,0.12,0.005,0.044,,0
8/13/2022 0:00,72.3,0.33,0.344,32.6,0.12,0.004,0.025,,0
8/14/2022 0:00,72.3,0.36,3.96,32.6,0.12,0.002,0.022,,0
8/15/2022 0:00,72.3,0.3,0.582,32.5,0.16,0.006,0.033,,0
8/16/2022 0:00,72.4,0.26,0.177,32.6,0.11,0.004,0.089,,0
8/17/2022 0:00,72.3,0.31,0.179,32.6,0.11,0.004,0.071,,0
8/18/2022 0:00,72.3,0.31,0.374,32.6,0.13,0.003,0.076,,0
8/19/2022 0:00,72.3,0.35,0.296,32.5,0.17,0.005,0.07,,0
8/20/2022 0:00,72.3,0.35,0.184,32.5,0.14,0.005,,,
8/21/2022 0:00,72.3,0.33,0.122,32.6,0.1,0.002,0.049,,0
8/22/2022 0:00,72.3,0.32,0.305,32.5,0.16,0.005,0.048,,0
8/23/2022 0:00,72.3,0.36,0.185,32.5,0.16,0.006,0.042,,0
8/24/2022 0:00,72.2,0.41,2.84,32.6,0.1,0.004,0.05,,0
8/25/2022 0:00,72.3,0.39,0.451,32.5,0.16,0.003,0.049,,0
8/26/2022 0:00,72.3,0.32,3.2,32.6,0.13,0.004,0.043,,0
8/27/2022 0:00,72.3,0.34,0.135,32.5,0.15,0.003,0.035,,0
8/28/2022 0:00,72.3,0.37,0.329,32.6,0.08,0.002,0.043,,0
8/29/2022 0:00,72.3,0.33,0.114,32.6,0.12,0.003,0.037,,0
8/30/2022 0:00,72.4,0.22,0.144,32.6,0.11,0.007,0.03,,0
8/31/2022 0:00,72.5,0.17,0.157,32.7,0.02,0.002,0.032,,0
9/1/2022 0:00,72.3,0.33,0.977,32.6,0.05,0.002,0.036,,0
9/2/2022 0:00,72.4,0.29,0.639,32.6,0.07,0.003,0.027,,0
9/3/2022 0:00,72.4,0.24,0.373,32.7,-0.02,0.002,0.027,,0
9/4/2022 0:00,72.3,0.35,0.752,32.7,0.01,0.001,0.046,,0
9/5/2022 0:00,72.4,0.25,0.375,32.6,0.05,0.003,0.036,,0
9/6/2022 0:00,72.4,0.23,0.152,32.6,0.06,0.003,,,
9/7/2022 0:00,72.4,0.23,0.646,32.6,0.07,0.002,,,
9/8/2022 0:00,72.4,0.26,0.578,32.6,0.09,0.003,0.018,,0
9/9/2022 0:00,72,0.69,64.4,32.3,0.4,0.054,0.091,,0.029
9/10/2022 0:00,72.2,0.48,1.08,32.5,0.23,0.005,0.01,,0
9/11/2022 0:00,72.2,0.45,0.927,32.6,0.11,0.002,0.009,,0
9/12/2022 0:00,72.2,0.49,3.59,32.5,0.15,0.003,0.007,,0
