AREA,EMC_Group,Station,RC_M,RC,LSPC_LU_CODE,RC_Model_Outfall,SUM_Area,Constituent,Fraction,Units,EMC,EMC_Model_LU,EMC_Model_LU_divisor,EMC_CF,EMC_Adj
1.2826440934655408,multi-family,I01-11021-1,0.46548409472929275,0.485,52,0.485,1.2826440934655408,"Copper, Total",Dissolved,mg/L,0.0147,0.01325490234146264,0.6220823853307873,1.4494768829609679,0.021307310179526227
1.2826440934655408,multi-family,I01-11021-1,0.46548409472929275,0.485,52,0.485,1.2826440934655408,"Zinc, Total",Dissolved,mg/L,0.0596,0.01920828565446234,0.6220823853307873,0.5180771544967696,0.03087739840800747
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,Fecal coliforms,Total,CFU/100 mL,9940,1815.5056861731637,2.154565818772201,0.08477181142936996,842.6318056079374
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,TN,Total,mg/L,3.66,6.5846875471899935,2.154565818772201,0.8350150840478212,3.0561552076150256
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,TP,Total,mg/L,0.47,1.0696461715283,2.154565818772201,1.0562884170520395,0.4964555560144585
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,TSS,Total,mg/L,93.6,22.462242825642942,2.154565818772201,0.1113826389886966,10.425415009342002
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,"Copper, Total",Total,mg/L,0.030600000000000002,0.06315406017350537,2.154565818772201,0.9578998040453733,0.029311734003788427
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,"Lead, Total",Total,mg/L,0.0033,0.0025622457355200167,2.154565818772201,0.3603687085851908,0.0011892167383311296
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,"Zinc, Total",Total,mg/L,0.142,0.1319835942404983,2.154565818772201,0.431391755672044,0.061257629305430245
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,"Copper, Total",Dissolved,mg/L,0.0176,0.05496468290945589,2.154565818772201,1.4494768829609679,0.025510793140113036
4.574449721384716,surface street,I01-11021-1,0.46548409472929275,0.471,60,0.471,4.574449721384716,"Zinc, Total",Dissolved,mg/L,0.07970000000000001,0.08896363688667072,2.154565818772201,0.5180771544967696,0.04129074921339254
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,Fecal coliforms,Total,CFU/100 mL,11600,1695.6546616558956,0.1196920731413295,1.2212765822195775,14166.8083537471
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,TN,Total,mg/L,2.71,0.41411947867156446,0.1196920731413295,1.2767062323795537,3.4598738897485903
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,TP,Total,mg/L,0.34,0.0656980878484979,0.1196920731413295,1.6143898678610067,0.5488925550727423
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,TSS,Total,mg/L,79.9,7.2601106467814995,0.1196920731413295,0.7591560736260309,60.65657028271987
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,"Copper, Total",Total,mg/L,0.0254,0.0043609421198520055,0.1196920731413295,1.4344361337706517,0.03643467779777455
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,"Lead, Total",Total,mg/L,0.0021000000000000003,3.606336874534066e-4,0.1196920731413295,1.4347677573935078,0.0030130122905263667
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,"Zinc, Total",Total,mg/L,0.1569,0.023039369289499536,0.1196920731413295,1.2268239709146342,0.19248868103650613
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,"Copper, Total",Dissolved,mg/L,0.013699999999999999,0.003004134061145149,0.1196920731413295,1.8320332560271373,0.025098855607571777
0.28363050507424054,business,J01-9046-2,0.3595627386095262,0.422,20,0.422,0.3189540042647643,"Zinc, Total",Dissolved,mg/L,0.0932,0.00807549412246746,0.1196920731413295,0.7239153802791104,0.0674689134420131
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,Fecal coliforms,Total,CFU/100 mL,11600,243.2047243001229,0.017167220606594542,1.2212765822195775,14166.8083537471
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,TN,Total,mg/L,2.71,0.059396418336310416,0.017167220606594542,1.2767062323795537,3.4598738897485903
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,TP,Total,mg/L,0.34,0.00942295958225111,0.017167220606594542,1.6143898678610067,0.5488925550727423
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,TSS,Total,mg/L,79.9,1.0413047232828587,0.017167220606594542,0.7591560736260309,60.65657028271987
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,"Copper, Total",Total,mg/L,0.0254,6.25482151484588e-4,0.017167220606594542,1.4344361337706517,0.03643467779777455
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,"Lead, Total",Total,mg/L,0.0021000000000000003,5.172504668184686e-5,0.017167220606594542,1.4347677573935078,0.0030130122905263667
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,"Zinc, Total",Total,mg/L,0.1569,0.003304495651626112,0.017167220606594542,1.2268239709146342,0.19248868103650613
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,"Copper, Total",Dissolved,mg/L,0.013699999999999999,4.308775911882472e-4,0.017167220606594542,1.8320332560271373,0.025098855607571777
0.03532349919052375,business,J01-9046-2,0.3595627386095262,0.486,40,0.486,0.3189540042647643,"Zinc, Total",Dissolved,mg/L,0.0932,0.0011582537211462707,0.017167220606594542,0.7239153802791104,0.0674689134420131
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,Fecal coliforms,Total,CFU/100 mL,11600,132860.9286980856,9.3783246995745575,1.2212765822195775,14166.8083537471
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,TN,Total,mg/L,4.12,49.33026624409089,9.3783246995745575,1.2767062323795537,5.260029677403762
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,TP,Total,mg/L,0.45,6.813122567626704,9.3783246995745575,1.6143898678610067,0.726475440537453
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,TSS,Total,mg/L,104.2,741.8635866676047,9.3783246995745575,0.7591560736260309,79.10406287183243
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,"Copper, Total",Total,mg/L,0.0268,0.3605298896645348,9.3783246995745575,1.4344361337706517,0.03844288838505347
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,"Lead, Total",Total,mg/L,0.0021000000000000003,0.028257007584365137,9.3783246995745575,1.4347677573935078,0.0030130122905263667
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,"Zinc, Total",Total,mg/L,0.1021,1.1747170172976489,9.3783246995745575,1.2268239709146342,0.12525872743038416
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,"Copper, Total",Dissolved,mg/L,0.0148,0.25428476048453125,9.3783246995745575,1.8320332560271373,0.027114092189201633
23.15635728290014,single family,J01-9046-2,0.3595627386095262,0.405,50,0.405,23.15635728290014,"Zinc, Total",Dissolved,mg/L,0.041299999999999996,0.28039038718959514,9.3783246995745575,0.7239153802791104,0.02989770520552726
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,Fecal coliforms,Total,CFU/100 mL,9940,61260.110934027725,5.046349956508146,1.2212765822195775,12139.4892272626
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,TN,Total,mg/L,3.66,23.580305571286598,5.046349956508146,1.2767062323795537,4.672744810509167
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,TP,Total,mg/L,0.47,3.8289848325497635,5.046349956508146,1.6143898678610067,0.7587632378946731
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,TSS,Total,mg/L,93.6,358.5785317101576,5.046349956508146,0.7591560736260309,71.05700849139649
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,"Copper, Total",Total,mg/L,0.030600000000000002,0.2215032016707776,5.046349956508146,1.4344361337706517,0.04389374569338195
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,"Lead, Total",Total,mg/L,0.0033,0.023893122693402657,5.046349956508146,1.4347677573935078,0.0047347335993985756
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,"Zinc, Total",Total,mg/L,0.142,0.8791195991020866,5.046349956508146,1.2268239709146342,0.17420900386987806
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,"Copper, Total",Dissolved,mg/L,0.0176,0.1627134245769828,5.046349956508146,1.8320332560271373,0.03224378530607762
10.714118803626636,surface street,J01-9046-2,0.3595627386095262,0.471,60,0.471,10.714118803626636,"Zinc, Total",Dissolved,mg/L,0.07970000000000001,0.29115448871862926,5.046349956508146,0.7239153802791104,0.057696055808245106
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,Fecal coliforms,Total,CFU/100 mL,11600,25628.866675761485,1.8090783778396133,1.2212765822195775,14166.8083537471
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,TN,Total,mg/L,3.99,9.2155499430052,1.8090783778396133,1.2767062323795537,5.09405786719442
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,TP,Total,mg/L,0.43,1.2558398554408,1.8090783778396133,1.6143898678610067,0.6941876431802328
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,TSS,Total,mg/L,110.9,152.30704775665393,1.8090783778396133,0.7591560736260309,84.19040856512683
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,"Copper, Total",Total,mg/L,0.0106,0.027507078376361172,1.8090783778396133,1.4344361337706517,0.015205023017968907
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,"Lead, Total",Total,mg/L,0.0021000000000000003,0.0054507753869562576,1.8090783778396133,1.4347677573935078,0.0030130122905263667
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,"Zinc, Total",Total,mg/L,0.0263,0.058370764914881086,1.8090783778396133,1.2268239709146342,0.03226547043505488
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,"Copper, Total",Dissolved,mg/L,6e-4,0.0019885750505770792,1.8090783778396133,1.8320332560271373,0.0010992199536162823
8.3367667181549,developed open space,J01-9046-2,0.3595627386095262,0.217,75,0.217,8.34220455449361,"Zinc, Total",Dissolved,mg/L,0.0281,0.036800312497942286,1.8090783778396133,0.7239153802791104,0.020342022185843002
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,Fecal coliforms,Total,CFU/100 mL,11600,16.716982403492423,0.0011800104855001308,1.2212765822195775,14166.8083537471
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,TN,Total,mg/L,3.99,0.006011041697033848,0.0011800104855001308,1.2767062323795537,5.09405786719442
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,TP,Total,mg/L,0.43,8.191486978572981e-4,0.0011800104855001308,1.6143898678610067,0.6941876431802328
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,TSS,Total,mg/L,110.9,0.09934556488538968,0.0011800104855001308,0.7591560736260309,84.19040856512683
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,"Copper, Total",Total,mg/L,0.0106,1.7942086593474153e-5,0.0011800104855001308,1.4344361337706517,0.015205023017968907
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,"Lead, Total",Total,mg/L,0.0021000000000000003,3.555386095761879e-6,0.0011800104855001308,1.4347677573935078,0.0030130122905263667
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,"Zinc, Total",Total,mg/L,0.0263,3.8073593432959226e-5,0.0011800104855001308,1.2268239709146342,0.03226547043505488
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,"Copper, Total",Dissolved,mg/L,6e-4,1.2970910711381805e-6,0.0011800104855001308,1.8320332560271373,0.0010992199536162823
0.00543783633871028,developed open space,J01-9046-2,0.3595627386095262,0.217,76,0.217,8.34220455449361,"Zinc, Total",Dissolved,mg/L,0.0281,2.4003799475571032e-5,0.0011800104855001308,0.7239153802791104,0.020342022185843002
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,Fecal coliforms,Total,CFU/100 mL,484,176.68544890708154,0.2989106527557228,1.2212765822195775,591.0978657942755
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,TN,Total,mg/L,2.13,0.8128529287244671,0.2989106527557228,1.2767062323795537,2.719384274968449
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,TP,Total,mg/L,0.12,0.05790699950454703,0.2989106527557228,1.6143898678610067,0.19372678414332078
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,TSS,Total,mg/L,217,49.24160473989318,0.2989106527557228,0.7591560736260309,164.7368679768487
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,"Copper, Total",Total,mg/L,0.0106,0.0045449433554668765,0.2989106527557228,1.4344361337706517,0.015205023017968907
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,"Lead, Total",Total,mg/L,0.003,0.001286602100746074,0.2989106527557228,1.4347677573935078,0.0043043032721805236
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,"Zinc, Total",Total,mg/L,0.0263,0.009644492829212729,0.2989106527557228,1.2268239709146342,0.03226547043505488
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,"Copper, Total",Dissolved,mg/L,6e-4,3.285685538575583e-4,0.2989106527557228,1.8320332560271373,0.0010992199536162823
3.8321878558426,open space,J01-9046-2,0.3595627386095262,0.078,77,0.078,3.8321878558426,"Zinc, Total",Dissolved,mg/L,0.0281,0.006080447129941728,0.2989106527557228,0.7239153802791104,0.020342022185843002
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,Fecal coliforms,Total,CFU/100 mL,11600,158417.59674863386,13.611305910635696,1.0033342476133074,11638.677272314366
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,TN,Total,mg/L,3.95,98.6041643576413,13.611305910635696,1.8339959257478122,7.244283906703859
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,TP,Total,mg/L,0.37,10.855723423959775,13.611305910635696,2.1555457815993537,0.7975519391917608
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,TSS,Total,mg/L,66.7,658.4533532786292,13.611305910635696,0.7252694511319588,48.375472390501656
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,"Copper, Total",Total,mg/L,0.024300000000000002,0.35974022740901923,13.611305910635696,1.0876344034825896,0.026429516004626927
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,"Lead, Total",Total,mg/L,0.0021000000000000003,0.04157794980512427,13.611305910635696,1.4546013326506122,0.003054662798566286
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,"Zinc, Total",Total,mg/L,0.11320000000000001,1.8660572020852813,13.611305910635696,1.2110964492997724,0.13709611806073424
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,"Copper, Total",Dissolved,mg/L,0.0147,0.22765337075016395,13.611305910635696,1.137776489796936,0.01672531440001496
28.064548269351953,multi-family,J01-9273-1,0.4838009742217852,0.485,52,0.485,28.064548269351953,"Zinc, Total",Dissolved,mg/L,0.0596,1.112122623681676,13.611305910635696,1.3709026663303692,0.08170579891329001
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,Fecal coliforms,Total,CFU/100 mL,9940,12329.341920272616,1.2362544722082505,1.0033342476133074,9973.142421276276
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,TN,Total,mg/L,3.66,8.298265534695844,1.2362544722082505,1.8339959257478122,6.712425088236993
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,TP,Total,mg/L,0.47,1.2524574628993599,1.2362544722082505,2.1555457815993537,1.0131065173516962
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,TSS,Total,mg/L,93.6,83.92340759567612,1.2362544722082505,0.7252694511319588,67.88522062595135
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,"Copper, Total",Total,mg/L,0.030600000000000002,0.041144542600246865,1.2362544722082505,1.0876344034825896,0.03328161274656724
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,"Lead, Total",Total,mg/L,0.0033,0.005934249429139021,1.2362544722082505,1.4546013326506122,0.00480018439774702
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,"Zinc, Total",Total,mg/L,0.142,0.21260572304457742,1.2362544722082505,1.2110964492997724,0.17197569580056768
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,"Copper, Total",Dissolved,mg/L,0.0176,0.024755830420373662,1.2362544722082505,1.137776489796936,0.020024866220426076
2.6247441023529734,surface street,J01-9273-1,0.4838009742217852,0.471,60,0.471,2.6247441023529734,"Zinc, Total",Dissolved,mg/L,0.07970000000000001,0.13507432881138678,1.2362544722082505,1.3709026663303692,0.10926094250653043
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,Fecal coliforms,Total,CFU/100 mL,11600,0.48121681226584256,4.1346348988518e-5,1.0033342476133074,11638.677272314366
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,TN,Total,mg/L,3.99,3.025578520020619e-4,4.1346348988518e-5,1.8339959257478122,7.317643743733771
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,TP,Total,mg/L,0.43,3.832329770309592e-5,4.1346348988518e-5,2.1555457815993537,0.9268846860877221
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,TSS,Total,mg/L,110.9,0.0033255853415469078,4.1346348988518e-5,0.7252694511319588,80.43238213053424
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,"Copper, Total",Total,mg/L,0.0106,4.7667894315408327e-7,4.1346348988518e-5,1.0876344034825896,0.011528924676915448
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,"Lead, Total",Total,mg/L,0.0021000000000000003,1.2629915411176474e-7,4.1346348988518e-5,1.4546013326506122,0.003054662798566286
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,"Zinc, Total",Total,mg/L,0.0263,1.3169571526745392e-6,4.1346348988518e-5,1.2110964492997724,0.031851836616584014
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,"Copper, Total",Dissolved,mg/L,6e-4,2.8225742290845062e-8,4.1346348988518e-5,1.137776489796936,6.826658938781615e-4
1.90536170454e-4,developed open space,J01-9273-1,0.4838009742217852,0.217,75,0.217,1.90536170454e-4,"Zinc, Total",Dissolved,mg/L,0.0281,1.5927591440059267e-6,4.1346348988518e-5,1.3709026663303692,0.038522364923883376
149.2906996089398,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,10,0.486,193.97289235424245,Fecal coliforms,Total,CFU/100 mL,11600,1708806.3694945865,72.55528000994474,2.0303263098392845,23551.7851941357
149.2906996089398,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,10,0.486,193.97289235424245,TN,Total,mg/L,2.71,317.78922325274874,72.55528000994474,1.6162213972318997,4.379959986498449
149.2906996089398,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,10,0.486,193.97289235424245,TP,Total,mg/L,0.34,43.409766475894855,72.55528000994474,1.7597035492817632,0.5982992067557995
149.2906996089398,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,10,0.486,193.97289235424245,TSS,Total,mg/L,79.9,1528.1445054689543,72.55528000994474,0.2636019522985193,21.061795988651692
149.2906996089398,business,J01-9992-1 (J01P27),0.43090185850815593,0.486,10,0.486,193.97289235424245,"Copper, Total",Total,mg/L,0.0254,1.1862563408148827,72.55528000994474,0.6436885852758297,0.016349690066006076
