,Inst Time,Flow (cfs)
161,3/8/2022 0:00,0.024
162,3/9/2022 0:00,0.03
163,3/10/2022 0:00,0.027
164,3/11/2022 0:00,0.027
165,3/12/2022 0:00,0.028
166,3/13/2022 0:00,0.022
167,3/14/2022 0:00,0.029
168,3/15/2022 0:00,0.032
169,3/16/2022 0:00,0.029
170,3/17/2022 0:00,0.033
171,3/18/2022 0:00,0.032
172,3/19/2022 0:00,0.272
173,3/20/2022 0:00,0.065
174,3/21/2022 0:00,0.03
175,3/22/2022 0:00,0.032
176,3/23/2022 0:00,0.035
177,3/24/2022 0:00,0.036
178,3/25/2022 0:00,0.038
179,3/26/2022 0:00,0.049
180,3/27/2022 0:00,0.027
181,3/28/2022 0:00,2.45
182,3/29/2022 0:00,0.065
183,3/30/2022 0:00,0.027
184,3/31/2022 0:00,0.029
185,4/1/2022 0:00,0.026
186,4/2/2022 0:00,0.029
187,4/3/2022 0:00,0.033
188,4/4/2022 0:00,0.026
189,4/5/2022 0:00,0.024
190,4/6/2022 0:00,0.03
191,4/7/2022 0:00,0.041
192,4/8/2022 0:00,0.036
193,4/9/2022 0:00,0.027
194,4/10/2022 0:00,0.029
195,4/11/2022 0:00,0.033
196,4/12/2022 0:00,0.024
197,4/13/2022 0:00,0.032
198,4/14/2022 0:00,0.025
199,4/15/2022 0:00,0.026
200,4/16/2022 0:00,0.029
201,4/17/2022 0:00,0.018
202,4/18/2022 0:00,0.027
203,4/19/2022 0:00,0.024
204,4/20/2022 0:00,0.027
205,4/21/2022 0:00,0.03
206,4/22/2022 0:00,0.55
207,4/23/2022 0:00,0.021
208,4/24/2022 0:00,0.026
209,4/25/2022 0:00,0.031
210,4/26/2022 0:00,0.027
211,4/27/2022 0:00,0.029
212,4/28/2022 0:00,0.028
213,4/29/2022 0:00,0.028
214,4/30/2022 0:00,0.022
215,5/1/2022 0:00,0.022
216,5/2/2022 0:00,0.03
217,5/3/2022 0:00,0.025
218,5/4/2022 0:00,0.027
219,5/5/2022 0:00,0.029
220,5/6/2022 0:00,0.027
221,5/7/2022 0:00,0.022
222,5/8/2022 0:00,0.016
223,5/9/2022 0:00,0.031
224,5/10/2022 0:00,0.03
225,5/11/2022 0:00,0.028
226,5/12/2022 0:00,0.028
227,5/13/2022 0:00,0.034
228,5/14/2022 0:00,0.033
229,5/15/2022 0:00,0.023
230,5/16/2022 0:00,0.031
231,5/17/2022 0:00,0.026
232,5/18/2022 0:00,0.022
233,5/19/2022 0:00,0.028
234,5/20/2022 0:00,0.068
235,5/21/2022 0:00,0.027
236,5/22/2022 0:00,0.028
237,5/23/2022 0:00,0.029
238,5/24/2022 0:00,0.02
239,5/25/2022 0:00,0.024
240,5/26/2022 0:00,0.025
241,5/27/2022 0:00,0.023
242,5/28/2022 0:00,0.025
243,5/29/2022 0:00,0.019
244,5/30/2022 0:00,0.023
245,5/31/2022 0:00,0.022
246,6/1/2022 0:00,0.025
247,6/2/2022 0:00,0.028
248,6/3/2022 0:00,0.026
249,6/4/2022 0:00,0.027
250,6/5/2022 0:00,0.024
251,6/6/2022 0:00,0.025
252,6/7/2022 0:00,0.026
253,6/8/2022 0:00,0.024
254,6/9/2022 0:00,0.023
255,6/10/2022 0:00,0.023
256,6/11/2022 0:00,0.023
257,6/12/2022 0:00,0.017
258,6/13/2022 0:00,0.026
259,6/14/2022 0:00,0.02
260,6/15/2022 0:00,0.028
261,6/16/2022 0:00,0.035
262,6/17/2022 0:00,0.026
263,6/18/2022 0:00,0.02
264,6/19/2022 0:00,0.014
265,6/20/2022 0:00,0.024
266,6/21/2022 0:00,0.022
267,6/22/2022 0:00,0.03
268,6/23/2022 0:00,0.031
269,6/24/2022 0:00,0.031
270,6/25/2022 0:00,0.029
271,6/26/2022 0:00,0.026
272,6/27/2022 0:00,0.033
273,6/28/2022 0:00,0.032
274,6/29/2022 0:00,0.027
275,6/30/2022 0:00,0.027
276,7/1/2022 0:00,0.03
277,7/2/2022 0:00,0.02
278,7/3/2022 0:00,0.02
279,7/4/2022 0:00,0.02
280,7/5/2022 0:00,0.02
281,7/6/2022 0:00,0.03
282,7/7/2022 0:00,0.043
283,7/8/2022 0:00,0.025
284,7/9/2022 0:00,0.023
285,7/10/2022 0:00,0.023
286,7/11/2022 0:00,0.025
287,7/12/2022 0:00,0.025
288,7/13/2022 0:00,0.02
289,7/14/2022 0:00,0.024
290,7/15/2022 0:00,0.025
291,7/16/2022 0:00,0.024
292,7/17/2022 0:00,0.02
293,7/18/2022 0:00,0.028
294,7/19/2022 0:00,0.028
295,7/20/2022 0:00,0.025
296,7/21/2022 0:00,0.02
297,7/22/2022 0:00,0.023
298,7/23/2022 0:00,0.02
299,7/24/2022 0:00,0.016
300,7/25/2022 0:00,0.022
301,7/26/2022 0:00,0.017
302,7/27/2022 0:00,0.022
303,7/28/2022 0:00,0.019
304,7/29/2022 0:00,0.02
305,7/30/2022 0:00,0.032
306,7/31/2022 0:00,0.156
307,8/1/2022 0:00,0.054
308,8/2/2022 0:00,0.03
309,8/3/2022 0:00,0.022
310,8/4/2022 0:00,0.019
311,8/5/2022 0:00,0.021
312,8/6/2022 0:00,0.019
313,8/7/2022 0:00,0.014
314,8/8/2022 0:00,0.018
315,8/9/2022 0:00,0.017
316,8/10/2022 0:00,0.02
317,8/11/2022 0:00,0.025
318,8/12/2022 0:00,0.032
319,8/13/2022 0:00,0.017
320,8/14/2022 0:00,0.02
321,8/15/2022 0:00,0.022
322,8/16/2022 0:00,0.023
323,8/17/2022 0:00,0.024
324,8/18/2022 0:00,0.02
325,8/19/2022 0:00,0.025
326,8/20/2022 0:00,0.02
327,8/21/2022 0:00,0.012
328,8/22/2022 0:00,0.017
329,8/23/2022 0:00,0.018
330,8/24/2022 0:00,0.019
331,8/25/2022 0:00,0.015
332,8/26/2022 0:00,0.016
333,8/27/2022 0:00,0.02
334,8/28/2022 0:00,0.01
335,8/29/2022 0:00,0.016
336,8/30/2022 0:00,0.018
337,8/31/2022 0:00,0.023
338,9/1/2022 0:00,0.02
339,9/2/2022 0:00,0.022
340,9/3/2022 0:00,0.032
341,9/4/2022 0:00,0.026
342,9/5/2022 0:00,0.021
343,9/6/2022 0:00,0.019
344,9/7/2022 0:00,0.023
345,9/8/2022 0:00,0.029
346,9/9/2022 0:00,0.287
347,9/10/2022 0:00,0.024
348,9/11/2022 0:00,0.015
349,9/12/2022 0:00,0.017
350,9/13/2022 0:00,0.021
351,9/14/2022 0:00,0.025
352,9/15/2022 0:00,0.022
353,9/16/2022 0:00,0.023
354,9/17/2022 0:00,0.025
355,9/18/2022 0:00,0.023
356,9/19/2022 0:00,0.022
357,9/20/2022 0:00,0.015
358,9/21/2022 0:00,0.017
359,9/22/2022 0:00,0.022
360,9/23/2022 0:00,0.022
361,9/24/2022 0:00,0.02
362,9/25/2022 0:00,0.017
363,9/26/2022 0:00,0.017
364,9/27/2022 0:00,0.033
365,9/28/2022 0:00,0.021
366,9/29/2022 0:00,0.021
367,9/30/2022 0:00,0.024
368,10/1/2022 0:00,0.019
