"","Inst Time","Flow (cfs)"
"352","9/15/2022 0:00","0.004"
"353","9/16/2022 0:00","0.003"
"354","9/17/2022 0:00","0.002"
"355","9/18/2022 0:00","0.002"
"356","9/19/2022 0:00","0.005"
"357","9/20/2022 0:00","0.005"
"358","9/21/2022 0:00","0.005"
"359","9/22/2022 0:00","0.005"
"360","9/23/2022 0:00","0.006"
"361","9/24/2022 0:00","0.005"
"362","9/25/2022 0:00","0.006"
"363","9/26/2022 0:00","0.01"
"364","9/27/2022 0:00","0.009"
"365","9/28/2022 0:00","0.01"
"366","9/29/2022 0:00","0.017"
"367","9/30/2022 0:00","0.269"
"368","10/1/2022 0:00","0.302"
