"","Inst Time","Flow (cfs)"
"3","10/1/2021 0:00","0.009"
"4","10/2/2021 0:00","0.01"
"5","10/3/2021 0:00","0.021"
"6","10/4/2021 0:00","0.018"
"7","10/5/2021 0:00","0.052"
"8","10/6/2021 0:00","0.018"
"9","10/7/2021 0:00","0.025"
"10","10/8/2021 0:00","0.134"
"11","10/9/2021 0:00","0.016"
"12","10/10/2021 0:00","0.01"
"13","10/11/2021 0:00","0.017"
"14","10/12/2021 0:00","0.014"
"15","10/13/2021 0:00","0.014"
"16","10/14/2021 0:00","0.013"
"17","10/15/2021 0:00","0.018"
"18","10/16/2021 0:00","0.017"
"19","10/17/2021 0:00","0.023"
"20","10/18/2021 0:00","0.027"
"21","10/19/2021 0:00","0.025"
"22","10/20/2021 0:00","0.022"
"23","10/21/2021 0:00","0.018"
"24","10/22/2021 0:00","0.026"
"25","10/23/2021 0:00","0.024"
"26","10/24/2021 0:00","0.017"
"27","10/25/2021 0:00","0.282"
"28","10/26/2021 0:00","0.02"
"29","10/27/2021 0:00","0.013"
"30","10/28/2021 0:00","0.017"
"31","10/29/2021 0:00","0.013"
"32","10/30/2021 0:00","0.017"
"33","10/31/2021 0:00","0.017"
"34","11/1/2021 0:00","0.022"
"35","11/2/2021 0:00","0.026"
"36","11/3/2021 0:00","0.022"
"37","11/4/2021 0:00","0.019"
"38","11/5/2021 0:00","0.02"
"39","11/6/2021 0:00",""
"40","11/7/2021 0:00","0.019"
"41","11/8/2021 0:00","0.021"
"42","11/9/2021 0:00","0.025"
"43","11/10/2021 0:00","0.019"
"44","11/11/2021 0:00","0.019"
"45","11/12/2021 0:00","0.02"
"46","11/13/2021 0:00","0.014"
"47","11/14/2021 0:00","0.017"
"48","11/15/2021 0:00","0.021"
"49","11/16/2021 0:00","0.026"
"50","11/17/2021 0:00","0.021"
"51","11/18/2021 0:00","0.026"
"52","11/19/2021 0:00","0.025"
"53","11/20/2021 0:00","0.023"
"54","11/21/2021 0:00","0.019"
"55","11/22/2021 0:00","0.021"
"56","11/23/2021 0:00","0.019"
