"","Inst Time","Flow (cfs)"
"113","1/19/2022 0:00","0.128"
"114","1/20/2022 0:00","0.128"
"115","1/21/2022 0:00","0.134"
"116","1/22/2022 0:00","0.137"
"117","1/23/2022 0:00","0.126"
"118","1/24/2022 0:00","0.118"
"119","1/25/2022 0:00","0.131"
"120","1/26/2022 0:00","0.147"
"121","1/27/2022 0:00","0.129"
"122","1/28/2022 0:00","0.141"
"123","1/29/2022 0:00","0.134"
"124","1/30/2022 0:00","0.125"
"125","1/31/2022 0:00","0.126"
"126","2/1/2022 0:00","0.139"
"127","2/2/2022 0:00","0.144"
"128","2/3/2022 0:00","0.157"
"129","2/4/2022 0:00","0.139"
"130","2/5/2022 0:00","0.184"
"131","2/6/2022 0:00","0.142"
"132","2/7/2022 0:00","0.151"
"133","2/8/2022 0:00","0.148"
"134","2/9/2022 0:00","0.163"
"135","2/10/2022 0:00","0.191"
"136","2/11/2022 0:00","0.145"
"137","2/12/2022 0:00","0.151"
"138","2/13/2022 0:00","0.14"
"139","2/14/2022 0:00","0.139"
"140","2/15/2022 0:00","0.239"
"141","2/16/2022 0:00","0.137"
"142","2/17/2022 0:00","0.13"
"143","2/18/2022 0:00","0.13"
"144","2/19/2022 0:00","0.133"
"145","2/20/2022 0:00","0.119"
"146","2/21/2022 0:00","0.127"
"147","2/22/2022 0:00","0.167"
"148","2/23/2022 0:00","0.409"
"149","2/24/2022 0:00","0.125"
"150","2/25/2022 0:00","0.126"
"151","2/26/2022 0:00","0.14"
"152","2/27/2022 0:00","0.13"
"153","2/28/2022 0:00","0.144"
"154","3/1/2022 0:00","0.147"
"155","3/2/2022 0:00","0.162"
"156","3/3/2022 0:00","0.147"
"157","3/4/2022 0:00","0.15"
"158","3/5/2022 0:00","0.124"
"159","3/6/2022 0:00","0.124"
"160","3/7/2022 0:00","0.128"
"161","3/8/2022 0:00","0.124"
"162","3/9/2022 0:00","0.135"
"163","3/10/2022 0:00","0.12"
"164","3/11/2022 0:00","0.136"
"165","3/12/2022 0:00","0.143"
"166","3/13/2022 0:00","0.152"
"167","3/14/2022 0:00","0.17"
"168","3/15/2022 0:00","0.139"
"169","3/16/2022 0:00","0.135"
"170","3/17/2022 0:00","0.123"
"171","3/18/2022 0:00","0.123"
"172","3/19/2022 0:00","0.345"
"173","3/20/2022 0:00","0.256"
"174","3/21/2022 0:00","0.148"
"175","3/22/2022 0:00","0.16"
"176","3/23/2022 0:00","0.166"
"177","3/24/2022 0:00","0.159"
"178","3/25/2022 0:00","0.161"
"179","3/26/2022 0:00","0.149"
"180","3/27/2022 0:00","0.135"
"181","3/28/2022 0:00","8.87"
"182","3/29/2022 0:00","0.324"
"183","3/30/2022 0:00","0.146"
"184","3/31/2022 0:00","0.146"
"185","4/1/2022 0:00","0.139"
"186","4/2/2022 0:00","0.126"
"187","4/3/2022 0:00","0.12"
"188","4/4/2022 0:00","0.131"
"189","4/5/2022 0:00","0.135"
"190","4/6/2022 0:00","0.142"
"191","4/7/2022 0:00","0.164"
"192","4/8/2022 0:00","0.16"
"193","4/9/2022 0:00","0.157"
"194","4/10/2022 0:00","0.134"
"195","4/11/2022 0:00","0.129"
"196","4/12/2022 0:00","0.136"
"197","4/13/2022 0:00","0.125"
"198","4/14/2022 0:00","0.14"
"199","4/15/2022 0:00","0.133"
"200","4/16/2022 0:00","0.129"
"201","4/17/2022 0:00","0.129"
"202","4/18/2022 0:00","0.132"
"203","4/19/2022 0:00","0.13"
"204","4/20/2022 0:00","0.125"
"205","4/21/2022 0:00","0.134"
"206","4/22/2022 0:00","0.77"
"207","4/23/2022 0:00","0.134"
"208","4/24/2022 0:00","0.142"
"209","4/25/2022 0:00","0.174"
"210","4/26/2022 0:00","0.178"
"211","4/27/2022 0:00","0.135"
"212","4/28/2022 0:00","0.137"
"213","4/29/2022 0:00","0.14"
"214","4/30/2022 0:00","0.148"
"215","5/1/2022 0:00","0.133"
"216","5/2/2022 0:00","0.137"
"217","5/3/2022 0:00","0.131"
"218","5/4/2022 0:00","0.126"
"219","5/5/2022 0:00","0.124"
"220","5/6/2022 0:00","0.142"
"221","5/7/2022 0:00","0.14"
"222","5/8/2022 0:00","0.133"
"223","5/9/2022 0:00","0.134"
"224","5/10/2022 0:00","0.129"
"225","5/11/2022 0:00","0.139"
"226","5/12/2022 0:00","0.143"
"227","5/13/2022 0:00","0.139"
"228","5/14/2022 0:00","0.158"
"229","5/15/2022 0:00","0.152"
"230","5/16/2022 0:00","0.135"
"231","5/17/2022 0:00","0.138"
"232","5/18/2022 0:00","0.138"
"233","5/19/2022 0:00","0.146"
"234","5/20/2022 0:00","0.367"
"235","5/21/2022 0:00","0.153"
"236","5/22/2022 0:00","0.144"
"237","5/23/2022 0:00","0.142"
"238","5/24/2022 0:00","0.137"
"239","5/25/2022 0:00","0.137"
"240","5/26/2022 0:00","0.146"
"241","5/27/2022 0:00","0.143"
"242","5/28/2022 0:00","0.143"
"243","5/29/2022 0:00","0.158"
"244","5/30/2022 0:00","0.134"
"245","5/31/2022 0:00","0.125"
"246","6/1/2022 0:00","0.138"
"247","6/2/2022 0:00","0.14"
"248","6/3/2022 0:00","0.152"
"249","6/4/2022 0:00","0.138"
"250","6/5/2022 0:00","0.126"
"251","6/6/2022 0:00","0.144"
"252","6/7/2022 0:00","0.14"
"253","6/8/2022 0:00","0.134"
"254","6/9/2022 0:00","0.133"
"255","6/10/2022 0:00","0.134"
"256","6/11/2022 0:00","0.132"
"257","6/12/2022 0:00","0.13"
"258","6/13/2022 0:00","0.134"
"259","6/14/2022 0:00","0.488"
"260","6/15/2022 0:00","0.759"
"261","6/16/2022 0:00","0.133"
"262","6/17/2022 0:00","0.121"
"263","6/18/2022 0:00","0.116"
"264","6/19/2022 0:00","0.121"
"265","6/20/2022 0:00","0.14"
"266","6/21/2022 0:00","0.138"
"267","6/22/2022 0:00","0.167"
"268","6/23/2022 0:00","0.137"
"269","6/24/2022 0:00","0.132"
"270","6/25/2022 0:00","0.141"
"271","6/26/2022 0:00","0.124"
"272","6/27/2022 0:00","0.125"
"273","6/28/2022 0:00","0.127"
"274","6/29/2022 0:00","0.101"
"275","6/30/2022 0:00","0.103"
"276","7/1/2022 0:00","0.098"
"277","7/2/2022 0:00","0.092"
"278","7/3/2022 0:00","0.102"
"279","7/4/2022 0:00","0.122"
"280","7/5/2022 0:00","0.115"
"281","7/6/2022 0:00","0.105"
"282","7/7/2022 0:00","0.11"
"283","7/8/2022 0:00","0.105"
"284","7/9/2022 0:00","0.094"
"285","7/10/2022 0:00","0.121"
"286","7/11/2022 0:00","0.112"
"287","7/12/2022 0:00","0.103"
"288","7/13/2022 0:00","0.109"
"289","7/14/2022 0:00","0.119"
"290","7/15/2022 0:00","0.121"
"291","7/16/2022 0:00","0.141"
"292","7/17/2022 0:00","0.107"
"293","7/18/2022 0:00","0.14"
"294","7/19/2022 0:00","0.108"
"295","7/20/2022 0:00","0.11"
"296","7/21/2022 0:00","0.112"
"297","7/22/2022 0:00","0.115"
"298","7/23/2022 0:00","0.116"
"299","7/24/2022 0:00","0.108"
"300","7/25/2022 0:00","0.102"
"301","7/26/2022 0:00","0.099"
"302","7/27/2022 0:00","0.104"
"303","7/28/2022 0:00","0.118"
"304","7/29/2022 0:00","0.109"
"305","7/30/2022 0:00","0.112"
"306","7/31/2022 0:00","0.413"
"307","8/1/2022 0:00","0.114"
"308","8/2/2022 0:00","0.103"
"309","8/3/2022 0:00","0.108"
"310","8/4/2022 0:00","0.119"
"311","8/5/2022 0:00","0.115"
"312","8/6/2022 0:00","0.104"
"313","8/7/2022 0:00","0.114"
"314","8/8/2022 0:00","0.123"
"315","8/9/2022 0:00","0.149"
"316","8/10/2022 0:00","0.114"
"317","8/11/2022 0:00","0.12"
"318","8/12/2022 0:00","0.129"
"319","8/13/2022 0:00","0.135"
"320","8/14/2022 0:00","0.123"
"321","8/15/2022 0:00","0.125"
"322","8/16/2022 0:00","0.111"
"323","8/17/2022 0:00","0.116"
"324","8/18/2022 0:00","0.116"
"325","8/19/2022 0:00","0.121"
"326","8/20/2022 0:00","0.131"
"327","8/21/2022 0:00","0.139"
"328","8/22/2022 0:00","0.116"
"329","8/23/2022 0:00","0.121"
"330","8/24/2022 0:00","0.118"
"331","8/25/2022 0:00","0.12"
"332","8/26/2022 0:00","0.174"
"333","8/27/2022 0:00","0.122"
"334","8/28/2022 0:00","0.124"
"335","8/29/2022 0:00","0.121"
"336","8/30/2022 0:00","0.112"
"337","8/31/2022 0:00","0.13"
"338","9/1/2022 0:00","0.13"
"339","9/2/2022 0:00","0.136"
"340","9/3/2022 0:00","0.137"
"341","9/4/2022 0:00","0.122"
"342","9/5/2022 0:00","0.137"
"343","9/6/2022 0:00","0.13"
"344","9/7/2022 0:00","0.127"
"345","9/8/2022 0:00","0.145"
"346","9/9/2022 0:00","1"
"347","9/10/2022 0:00","0.156"
"348","9/11/2022 0:00","0.117"
"349","9/12/2022 0:00","0.116"
"350","9/13/2022 0:00","0.124"
"351","9/14/2022 0:00","0.131"
"352","9/15/2022 0:00","0.126"
"353","9/16/2022 0:00","0.134"
"354","9/17/2022 0:00","0.137"
"355","9/18/2022 0:00","0.126"
"356","9/19/2022 0:00","0.115"
"357","9/20/2022 0:00","0.129"
"358","9/21/2022 0:00","0.118"
"359","9/22/2022 0:00","0.119"
"360","9/23/2022 0:00","0.124"
"361","9/24/2022 0:00","0.129"
"362","9/25/2022 0:00","0.121"
"363","9/26/2022 0:00","0.127"
"364","9/27/2022 0:00","0.134"
"365","9/28/2022 0:00","0.134"
"366","9/29/2022 0:00","0.138"
"367","9/30/2022 0:00","0.136"
"368","10/1/2022 0:00","0.133"
