"","Inst Time","Flow (cfs)"
"339","9/2/2022 0:00",""
"340","9/3/2022 0:00",""
"341","9/4/2022 0:00",""
"342","9/5/2022 0:00",""
"343","9/6/2022 0:00",""
"344","9/7/2022 0:00",""
"345","9/8/2022 0:00",""
"346","9/9/2022 0:00",""
"347","9/10/2022 0:00",""
"348","9/11/2022 0:00",""
"349","9/12/2022 0:00",""
"350","9/13/2022 0:00",""
"351","9/14/2022 0:00",""
"352","9/15/2022 0:00",""
"353","9/16/2022 0:00",""
"354","9/17/2022 0:00",""
"355","9/18/2022 0:00",""
"356","9/19/2022 0:00",""
"357","9/20/2022 0:00",""
"358","9/21/2022 0:00",""
"359","9/22/2022 0:00",""
"360","9/23/2022 0:00",""
"361","9/24/2022 0:00",""
"362","9/25/2022 0:00",""
"363","9/26/2022 0:00",""
"364","9/27/2022 0:00",""
"365","9/28/2022 0:00",""
"366","9/29/2022 0:00",""
"367","9/30/2022 0:00",""
"368","10/1/2022 0:00",""
