,Inst Time,Flow (cfs)
259,6/14/2022 0:00,0.041
260,6/15/2022 0:00,0.054
261,6/16/2022 0:00,0.044
262,6/17/2022 0:00,0.055
263,6/18/2022 0:00,0.039
264,6/19/2022 0:00,0.042
265,6/20/2022 0:00,0.03
266,6/21/2022 0:00,0.031
267,6/22/2022 0:00,0.045
268,6/23/2022 0:00,0.211
269,6/24/2022 0:00,0.048
270,6/25/2022 0:00,0.037
271,6/26/2022 0:00,0.048
272,6/27/2022 0:00,0.033
273,6/28/2022 0:00,0.038
274,6/29/2022 0:00,0.049
275,6/30/2022 0:00,0.038
276,7/1/2022 0:00,0.045
277,7/2/2022 0:00,0.039
278,7/3/2022 0:00,0.052
279,7/4/2022 0:00,0.036
280,7/5/2022 0:00,0.04
281,7/6/2022 0:00,0.049
282,7/7/2022 0:00,0.041
283,7/8/2022 0:00,0.046
284,7/9/2022 0:00,0.034
285,7/10/2022 0:00,0.047
286,7/11/2022 0:00,0.037
287,7/12/2022 0:00,0.045
288,7/13/2022 0:00,0.045
289,7/14/2022 0:00,0.035
290,7/15/2022 0:00,0.028
291,7/16/2022 0:00,0.034
292,7/17/2022 0:00,0.032
293,7/18/2022 0:00,0.03
294,7/19/2022 0:00,0.025
295,7/20/2022 0:00,0.026
296,7/21/2022 0:00,0.028
297,7/22/2022 0:00,0.033
298,7/23/2022 0:00,0.034
299,7/24/2022 0:00,0.038
300,7/25/2022 0:00,0.042
301,7/26/2022 0:00,0.032
302,7/27/2022 0:00,0.029
303,7/28/2022 0:00,0.033
304,7/29/2022 0:00,0.035
305,7/30/2022 0:00,0.027
306,7/31/2022 0:00,0.057
307,8/1/2022 0:00,0.032
308,8/2/2022 0:00,0.033
309,8/3/2022 0:00,0.044
310,8/4/2022 0:00,0.029
311,8/5/2022 0:00,0.027
312,8/6/2022 0:00,0.027
313,8/7/2022 0:00,0.027
314,8/8/2022 0:00,0.028
315,8/9/2022 0:00,0.03
316,8/10/2022 0:00,0.027
317,8/11/2022 0:00,0.026
318,8/12/2022 0:00,0.027
319,8/13/2022 0:00,0.026
320,8/14/2022 0:00,0.025
321,8/15/2022 0:00,0.033
322,8/16/2022 0:00,0.029
323,8/17/2022 0:00,0.028
324,8/18/2022 0:00,0.024
325,8/19/2022 0:00,0.027
326,8/20/2022 0:00,0.033
327,8/21/2022 0:00,0.03
328,8/22/2022 0:00,0.028
329,8/23/2022 0:00,0.03
330,8/24/2022 0:00,0.032
331,8/25/2022 0:00,0.027
332,8/26/2022 0:00,0.025
333,8/27/2022 0:00,0.029
334,8/28/2022 0:00,0.026
335,8/29/2022 0:00,0.029
336,8/30/2022 0:00,0.023
337,8/31/2022 0:00,0.033
338,9/1/2022 0:00,0.026
339,9/2/2022 0:00,0.028
340,9/3/2022 0:00,0.033
341,9/4/2022 0:00,0.048
342,9/5/2022 0:00,0.038
343,9/6/2022 0:00,0.026
344,9/7/2022 0:00,0.026
345,9/8/2022 0:00,0.035
346,9/9/2022 0:00,0.178
347,9/10/2022 0:00,0.032
348,9/11/2022 0:00,0.02
349,9/12/2022 0:00,0.024
350,9/13/2022 0:00,0.02
351,9/14/2022 0:00,0.022
352,9/15/2022 0:00,0.023
353,9/16/2022 0:00,0.022
354,9/17/2022 0:00,0.023
355,9/18/2022 0:00,0.022
356,9/19/2022 0:00,0.023
357,9/20/2022 0:00,0.025
358,9/21/2022 0:00,0.02
359,9/22/2022 0:00,0.015
360,9/23/2022 0:00,0.021
361,9/24/2022 0:00,0.021
362,9/25/2022 0:00,0.017
363,9/26/2022 0:00,0.021
364,9/27/2022 0:00,0.021
365,9/28/2022 0:00,0.022
366,9/29/2022 0:00,0.025
367,9/30/2022 0:00,0.025
368,10/1/2022 0:00,0.022
